timestamp,system_id,power_kw,temperature_c,airflow_m3_min,humidity_percent,setpoint_temperature_c,efficiency_percent,status,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,power_kw_lag1,power_kw_lag3,power_kw_rolling_mean3,power_kw_rolling_std3,temperature_c_lag1,temperature_c_lag3,temperature_c_rolling_mean3,temperature_c_rolling_std3,airflow_m3_min_lag1,airflow_m3_min_lag3,airflow_m3_min_rolling_mean3,airflow_m3_min_rolling_std3,humidity_percent_lag1,humidity_percent_lag3,humidity_percent_rolling_mean3,humidity_percent_rolling_std3,setpoint_temperature_c_lag1,setpoint_temperature_c_lag3,setpoint_temperature_c_rolling_mean3,setpoint_temperature_c_rolling_std3,efficiency_percent_lag1,efficiency_percent_lag3,efficiency_percent_rolling_mean3,efficiency_percent_rolling_std3
2026-07-01 06:00:00,hvac,10.21,27.72,1154.84,57.43,22,88.07,running,6,1,7,2,0,1.0,6.123233995736766e-17,13.23,10.81,12.206666666666669,1.7293447699441886,21.49,20.04,25.22,3.2920965963956803,699.75,977.66,793.0799999999999,325.2963659495752,44.98,59.7,47.723333333333336,8.666985250554752,24.0,22.0,23.333333333333332,1.154700538379251,96.08,89.85,92.10666666666667,4.005375554593278
2026-07-01 06:15:00,hvac,11.58,27.21,587.26,53.59,23,88.03,running,6,1,7,2,0,1.0,6.123233995736766e-17,10.21,13.18,11.673333333333334,1.5121618079204744,27.72,26.45,25.47333333333333,3.459079839109436,1154.84,524.65,813.9499999999998,300.5295228425985,57.43,40.76,52.00000000000001,6.375476452783759,22.0,24.0,23.0,0.9999999999999991,88.07,92.17,90.72666666666665,4.636165800889076
2026-07-01 06:30:00,hvac,11.7,27.55,789.39,60.97,24,91.48,running,6,1,7,2,0,1.0,6.123233995736766e-17,11.58,13.23,11.163333333333334,0.8277882176821038,27.21,21.49,27.493333333333336,0.2596792893809106,587.26,699.75,843.8299999999999,287.67959486206166,53.59,44.98,57.33000000000001,3.691016120257405,23.0,24.0,23.0,0.9999999999999991,88.03,96.08,89.19333333333333,1.9804124149614637
2026-07-01 06:45:00,hvac,12.0,21.21,699.33,62.68,23,93.59,running,6,1,7,2,0,1.0,6.123233995736766e-17,11.7,10.21,11.76,0.21633307652780367,27.55,27.72,25.323333333333334,3.5663052776414657,789.39,1154.84,691.9933333333332,101.26452603618564,60.97,57.43,59.08000000000001,4.830745284115071,24.0,22.0,23.333333333333332,0.577350269189624,91.48,88.07,91.03333333333335,2.8067834496685746
2026-07-01 07:00:00,hvac,15.37,20.74,1264.93,52.28,22,86.54,running,7,1,7,2,0,0.9659258262890683,-0.25881904510252063,12.0,11.58,13.023333333333333,2.037801102495855,21.21,27.21,23.166666666666668,3.803345018971245,699.33,587.26,917.8833333333332,303.90581194398595,62.68,53.59,58.643333333333345,5.576740386043925,23.0,23.0,23.0,0.9999999999999991,93.59,88.03,90.53666666666668,3.6184296778206773
2026-07-01 07:15:00,hvac,12.38,20.98,961.48,56.7,24,97.73,running,7,1,7,2,0,0.9659258262890683,-0.25881904510252063,15.37,11.7,13.25,1.8457789683491326,20.74,27.55,20.97666666666667,0.2350177298277445,1264.93,789.39,975.2466666666666,283.05119825454426,52.28,60.97,57.220000000000006,5.219463573970033,22.0,24.0,23.0,0.9999999999999991,86.54,91.48,92.62,5.657711551502076
2026-07-01 07:30:00,hvac,10.93,23.96,1258.33,40.58,23,91.07,running,7,1,7,2,0,0.9659258262890683,-0.25881904510252063,12.38,12.0,12.893333333333333,2.264074498185367,20.98,21.21,21.89333333333333,1.793804151331295,961.48,699.33,1161.58,173.3231014608267,56.7,62.68,49.853333333333346,8.32947377289427,24.0,23.0,23.0,0.9999999999999991,97.73,93.59,91.78000000000002,5.628685459323524
2026-07-01 07:45:00,hvac,11.08,22.09,702.54,45.69,22,92.42,running,7,1,7,2,0,0.9659258262890683,-0.25881904510252063,10.93,15.37,11.463333333333333,0.7973915809270382,23.96,20.74,22.343333333333334,1.5060655142899273,1258.33,1264.93,974.1166666666664,278.1104008003535,40.58,52.28,47.65666666666667,8.237987213715103,23.0,22.0,23.0,0.9999999999999991,91.07,86.54,93.74000000000001,3.520752760419285
2026-07-01 08:00:00,hvac,15.4,26.52,999.58,57.39,24,86.61,running,8,1,7,2,0,0.8660254037844387,-0.4999999999999998,11.08,12.38,12.469999999999999,2.5385625854014298,22.09,20.98,24.189999999999998,2.223937948774663,702.54,961.48,986.8166666666666,278.1147389717655,45.69,56.7,47.88666666666668,8.617600207327648,22.0,24.0,23.0,0.9999999999999991,92.42,97.73,90.03333333333332,3.0405646405451363
2026-07-01 08:15:00,hvac,15.02,26.6,840.38,46.41,23,97.42,running,8,1,7,2,0,0.8660254037844387,-0.4999999999999998,15.4,10.93,13.833333333333334,2.3920144927097176,26.52,23.96,25.070000000000004,2.581065671384606,999.58,1258.33,847.5,148.64794381356202,57.39,40.58,49.830000000000005,6.5570420160313265,24.0,23.0,23.0,0.9999999999999991,86.61,91.07,92.14999999999999,5.410055452580873
2026-07-01 08:30:00,hvac,12.32,25.25,1433.91,59.08,22,88.59,running,8,1,7,2,0,0.8660254037844387,-0.4999999999999998,15.02,11.08,14.246666666666668,1.6793252613276937,26.6,22.09,26.123333333333335,0.757385854986354,840.38,702.54,1091.29,307.2092256101696,46.41,45.69,54.293333333333344,6.879261103732975,23.0,22.0,23.0,0.9999999999999991,97.42,92.42,90.87333333333333,5.755365612481401
2026-07-01 08:45:00,hvac,14.12,23.41,1575.89,50.61,23,93.19,running,8,1,7,2,0,0.8660254037844387,-0.4999999999999998,12.32,15.4,13.82,1.3747727084867485,25.25,26.52,25.08666666666667,1.6012599206042115,1433.91,999.58,1283.3933333333334,390.1732823161187,59.08,57.39,52.03333333333334,6.4538076616315,22.0,24.0,22.666666666666668,0.577350269189624,88.59,86.61,93.06666666666666,4.416291807991553
2026-07-01 09:00:00,hvac,18.99,25.15,1581.64,46.71,22,87.31,running,9,1,7,2,0,0.7071067811865476,-0.7071067811865475,14.12,15.02,15.14333333333333,3.450743881155675,23.41,26.6,24.603333333333335,1.0346658075598136,1575.89,840.38,1530.4800000000002,83.68147524990589,50.61,46.41,52.13333333333335,6.324131033852273,23.0,23.0,22.333333333333332,0.577350269189624,93.19,97.42,89.69666666666667,3.092269932158798
2026-07-01 09:15:00,hvac,13.11,23.67,1120.02,57.51,24,88.91,running,9,1,7,2,0,0.7071067811865476,-0.7071067811865475,18.99,12.32,15.406666666666666,3.144079091456405,25.15,25.25,24.076666666666664,0.9385804884683029,1581.64,1433.91,1425.8500000000001,264.87215274543405,46.71,59.08,51.61000000000001,5.469003565550136,22.0,22.0,23.0,0.9999999999999991,87.31,88.59,89.80333333333333,3.040087718032718
2026-07-01 09:30:00,hvac,13.29,25.55,1624.0,40.62,22,91.82,running,9,1,7,2,0,0.7071067811865476,-0.7071067811865475,13.11,14.12,15.13,3.344069377270752,23.67,23.41,24.790000000000003,0.9903534722512308,1120.02,1575.89,1441.8866666666665,279.54821718861643,57.51,50.61,48.28000000000001,8.553753562033467,24.0,23.0,22.666666666666668,1.154700538379251,88.91,93.19,89.34666666666665,2.286489303131195
2026-07-01 09:45:00,hvac,15.75,25.58,1074.74,47.18,22,87.51,running,9,1,7,2,0,0.7071067811865476,-0.7071067811865475,13.29,18.99,14.049999999999999,1.4749915253993777,25.55,25.15,24.933333333333334,1.0941815815180778,1624.0,1581.64,1272.9199999999998,304.88595310377997,40.62,46.71,48.436666666666675,8.514836072017685,22.0,22.0,22.666666666666668,1.154700538379251,91.82,87.31,89.41333333333334,2.198643521204242
2026-07-01 10:00:00,hvac,14.1,27.74,1517.01,45.43,22,88.28,running,10,1,7,2,0,0.49999999999999994,-0.8660254037844387,15.75,13.11,14.38,1.253674598929079,25.58,23.67,26.290000000000003,1.2558264211267702,1074.74,1120.02,1405.25,291.18612621483265,47.18,57.51,44.410000000000004,3.396866202840545,22.0,24.0,22.0,0.0,87.51,88.91,89.20333333333333,2.298572020479973
2026-07-01 10:15:00,hvac,16.84,22.84,1132.0,50.46,22,92.93,running,10,1,7,2,0,0.49999999999999994,-0.8660254037844387,14.1,13.29,15.563333333333333,1.3795047420481505,27.74,25.55,25.386666666666667,2.4557144242222866,1517.01,1624.0,1241.25,240.5251756053828,45.43,40.62,47.690000000000005,2.553487810818804,22.0,22.0,22.0,0.0,88.28,91.82,89.57333333333334,2.9323426357322946
2026-07-01 10:30:00,hvac,14.47,26.68,1213.65,46.84,23,95.03,running,10,1,7,2,0,0.49999999999999994,-0.8660254037844387,16.84,15.75,15.136666666666665,1.486685351153138,22.84,25.58,25.753333333333334,2.5780871461867614,1132.0,1074.74,1287.5533333333333,202.8656009118688,50.46,47.18,47.576666666666675,2.594654761877492,22.0,22.0,22.333333333333332,0.5773502691896263,92.93,87.51,92.08,3.454345089883188
2026-07-01 10:45:00,hvac,14.21,20.24,1758.62,44.09,22,95.02,running,10,1,7,2,0,0.49999999999999994,-0.8660254037844387,14.47,14.1,15.173333333333332,1.4492181800313326,26.68,27.74,23.25333333333333,3.2398353867647955,1213.65,1517.01,1368.09,340.6639712385217,46.84,45.43,47.13000000000002,3.194886539456483,23.0,22.0,22.333333333333332,0.5773502691896263,95.03,88.28,94.32666666666667,1.2095591483401966
2026-07-01 11:00:00,hvac,15.11,20.38,788.03,51.28,23,97.3,running,11,1,7,2,0,0.258819045102521,-0.9659258262890682,14.21,16.84,14.596666666666666,0.46317743180483556,20.24,22.84,22.433333333333334,3.6783873278018704,1758.62,1132.0,1253.4333333333332,486.51646655928676,44.09,50.46,47.40333333333334,3.627951671857488,22.0,22.0,22.666666666666668,0.5773502691896263,95.02,92.93,95.78333333333332,1.313481379134677
2026-07-01 11:15:00,hvac,18.61,28.28,1040.56,58.6,23,92.09,running,11,1,7,2,0,0.258819045102521,-0.9659258262890682,15.11,14.47,15.976666666666667,2.324507116214818,20.38,26.68,22.96666666666667,4.6020140518400625,788.03,1213.65,1195.7366666666667,503.55842305866906,51.28,46.84,51.323333333333345,7.2550970588499615,23.0,23.0,22.666666666666668,0.5773502691896263,97.3,95.03,94.80333333333334,2.611749094636286
2026-07-01 11:30:00,hvac,19.22,23.34,1094.27,45.11,23,87.7,running,11,1,7,2,0,0.258819045102521,-0.9659258262890682,18.61,14.21,17.646666666666665,2.2178893870825345,28.28,20.24,24.0,3.991140187966348,1040.56,1758.62,974.2866666666665,163.52324126353818,58.6,44.09,51.663333333333334,6.753164690227343,23.0,22.0,23.0,0.0,92.09,95.02,92.36333333333334,4.805833261083169
2026-07-01 11:45:00,hvac,14.91,23.27,1193.11,42.75,23,87.6,running,11,1,7,2,0,0.258819045102521,-0.9659258262890682,19.22,15.11,17.58,2.3323164450820144,23.34,20.38,24.963333333333335,2.8725308237394747,1094.27,788.03,1109.3133333333333,77.37959700937603,45.11,51.28,48.820000000000014,8.551532026485086,23.0,23.0,23.0,0.0,87.7,97.3,89.13,2.5639227757480993
2026-07-01 12:00:00,hvac,21.94,22.95,1094.83,50.17,24,92.72,running,12,1,7,2,0,1.2246467991473532e-16,-1.0,14.91,18.61,18.69,3.5448413222597166,23.27,28.28,23.186666666666667,0.20792626898346248,1193.11,1040.56,1127.403333333333,56.904331411004605,42.75,58.6,46.01000000000001,3.7909893167879343,23.0,23.0,23.333333333333332,0.5773502691896263,87.6,92.09,89.33999999999999,2.927592867869406
2026-07-01 12:15:00,hvac,14.08,20.68,1317.67,57.22,24,93.25,running,12,1,7,2,0,1.2246467991473532e-16,-1.0,21.94,19.22,16.976666666666667,4.318360028220591,22.95,23.34,22.3,1.412055239712686,1094.83,1094.27,1201.87,111.67797276097113,50.17,45.11,50.04666666666668,7.235788369855312,24.0,23.0,23.666666666666668,0.5773502691896263,92.72,87.7,91.19,3.1203044723231557
2026-07-01 12:30:00,hvac,19.9,24.08,1263.07,64.93,22,90.04,running,12,1,7,2,0,1.2246467991473532e-16,-1.0,14.08,14.91,18.639999999999997,4.078676255845763,20.68,23.27,22.570000000000004,1.73155999029778,1317.67,1193.11,1225.1899999999998,116.14898708124936,57.22,42.75,57.44000000000002,7.382458939946756,24.0,23.0,23.333333333333332,1.154700538379251,93.25,87.6,92.00333333333333,1.7208234462992513
2026-07-01 12:45:00,hvac,21.22,20.74,1669.59,48.17,22,88.21,running,12,1,7,2,0,1.2246467991473532e-16,-1.0,19.9,21.94,18.4,3.798999868386416,24.08,22.95,21.833333333333332,1.9459016761731278,1263.07,1094.83,1416.7766666666666,220.6382245517167,64.93,50.17,56.77333333333335,8.388923252321073,22.0,24.0,22.666666666666668,1.154700538379251,90.04,92.72,90.5,2.5512937894331005
2026-07-01 13:00:00,hvac,18.31,22.95,1215.66,46.93,23,94.14,running,13,1,7,2,0,-0.2588190451025208,-0.9659258262890683,21.22,14.08,19.81,1.457086133349718,20.74,20.68,22.59,1.698852553931638,1669.59,1317.67,1382.7733333333333,249.51909192150748,48.17,57.22,53.34333333333334,10.053483641670354,22.0,24.0,22.333333333333332,0.5773502691896263,88.21,93.25,90.79666666666667,3.036549576959554
2026-07-01 13:15:00,hvac,20.38,27.7,1085.73,42.18,23,86.29,running,13,1,7,2,0,-0.2588190451025208,-0.9659258262890683,18.31,19.9,19.97,1.497698233957707,22.95,24.08,23.796666666666667,3.55640736324361,1215.66,1263.07,1323.66,306.54710062240076,46.93,64.93,45.76000000000001,3.1617558413009057,23.0,22.0,22.666666666666668,0.5773502691896263,94.14,90.04,89.54666666666667,4.092142877922669
2026-07-01 13:30:00,hvac,15.76,19.34,1456.3,60.62,22,88.5,running,13,1,7,2,0,-0.2588190451025208,-0.9659258262890683,20.38,21.22,18.15,2.314152112545761,27.7,20.74,23.330000000000002,4.192934533235648,1085.73,1669.59,1252.5633333333333,188.02107124823416,42.18,48.17,49.910000000000004,9.57437726434467,23.0,22.0,22.666666666666668,0.5773502691896263,86.29,88.21,89.64333333333333,4.047966567714364
2026-07-01 13:45:00,hvac,18.38,21.94,1380.64,49.31,24,92.09,running,13,1,7,2,0,-0.2588190451025208,-0.9659258262890683,15.76,18.31,18.173333333333336,2.316923247182207,19.34,22.95,22.993333333333336,4.2783797556240115,1456.3,1215.66,1307.5566666666666,195.7968626748999,60.62,46.93,50.70333333333334,9.298625346433386,22.0,23.0,23.0,1.0000000000000004,88.5,94.14,88.96,2.927234189469625
2026-07-01 14:00:00,hvac,18.42,22.35,1627.51,59.4,22,88.81,running,14,1,7,2,0,-0.4999999999999997,-0.8660254037844388,18.38,20.38,17.52,1.5243359209832996,21.94,27.7,21.209999999999997,1.632390884561685,1380.64,1085.73,1488.1499999999999,126.47931095637912,49.31,42.18,56.44333333333335,6.2076914657006785,24.0,23.0,22.666666666666668,1.1547005383792521,92.09,86.29,89.8,1.9892460883460177
2026-07-01 14:15:00,hvac,16.66,23.35,691.85,41.93,24,90.58,running,14,1,7,2,0,-0.4999999999999997,-0.8660254037844388,18.42,15.76,17.820000000000004,1.0047885349664414,22.35,19.34,22.546666666666667,0.7252815545244464,1627.51,1456.3,1233.3333333333333,484.9116924073222,59.4,60.62,50.21333333333334,8.769961991555805,22.0,22.0,23.333333333333332,1.1547005383792521,88.81,88.5,90.49333333333334,1.6417165813054568
2026-07-01 14:30:00,hvac,13.39,21.2,796.75,50.31,24,94.38,running,14,1,7,2,0,-0.4999999999999997,-0.8660254037844388,16.66,18.38,16.156666666666666,2.5524955109330403,23.35,21.94,22.3,1.0758717395675328,691.85,1380.64,1038.7033333333331,512.611910253101,41.93,49.31,50.546666666666674,8.737404267477466,24.0,24.0,23.333333333333332,1.1547005383792521,90.58,92.09,91.25666666666666,2.8459854766553643
2026-07-01 14:45:00,hvac,18.22,20.99,1201.09,63.63,24,93.14,running,14,1,7,2,0,-0.4999999999999997,-0.8660254037844388,13.39,18.42,16.09,2.464934076197572,21.2,22.35,21.846666666666664,1.3061521095697122,796.75,1627.51,896.5633333333332,268.89286069610154,50.31,59.4,51.95666666666668,10.943314549684358,24.0,22.0,24.0,0.0,94.38,88.81,92.7,1.937833842206283
2026-07-01 15:00:00,hvac,18.54,26.18,990.43,63.65,22,86.2,running,15,1,7,2,0,-0.7071067811865471,-0.7071067811865479,18.22,16.66,16.716666666666665,2.885417358604006,20.99,23.35,22.790000000000003,2.9377031844623214,1201.09,691.85,996.0899999999998,202.22941329094502,63.63,41.93,59.19666666666668,7.696085585109665,24.0,24.0,23.333333333333332,1.154700538379251,93.14,90.58,91.24000000000001,4.408582538639821
2026-07-01 15:15:00,hvac,13.89,19.27,800.61,59.56,24,86.44,running,15,1,7,2,0,-0.7071067811865471,-0.7071067811865479,18.54,13.39,16.883333333333333,2.5972357100065686,26.18,21.2,22.146666666666665,3.5972813808949393,990.43,796.75,997.3766666666666,200.33035150304403,63.65,50.31,62.28000000000001,2.3556103243107076,22.0,24.0,23.333333333333332,1.154700538379251,86.2,94.38,88.59333333333335,3.9393569695234802
