timestamp,system_id,grid_import_kw,grid_export_kw,frequency_hz,voltage_v,power_factor,tariff_inr_kwh,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,grid_import_kw_lag1,grid_import_kw_lag3,grid_import_kw_rolling_mean3,grid_import_kw_rolling_std3,grid_export_kw_lag1,grid_export_kw_lag3,grid_export_kw_rolling_mean3,grid_export_kw_rolling_std3,frequency_hz_lag1,frequency_hz_lag3,frequency_hz_rolling_mean3,frequency_hz_rolling_std3,voltage_v_lag1,voltage_v_lag3,voltage_v_rolling_mean3,voltage_v_rolling_std3,power_factor_lag1,power_factor_lag3,power_factor_rolling_mean3,power_factor_rolling_std3,tariff_inr_kwh_lag1,tariff_inr_kwh_lag3,tariff_inr_kwh_rolling_mean3,tariff_inr_kwh_rolling_std3
2026-07-01 05:00:00,grid_connection_1,309.79,3.58,49.908,410.84,0.925,9.4,5,1,7,2,0,0.9659258262890683,0.25881904510252074,405.93,364.03,354.5333333333333,48.414099530336465,1.07,8.72,1.5499999999999996,1.8376343488300382,49.903,49.99,49.91166666666667,0.010969655114617949,418.53,410.7,416.01666666666665,4.483752148963379,0.978,0.884,0.9473333333333334,0.027465129406818976,8.1,8.1,7.999999999999999,1.4525839046333955
2026-07-01 05:15:00,grid_connection_1,439.85,5.32,49.934,416.64,0.889,6.5,5,1,7,2,0,0.9659258262890683,0.25881904510252074,309.79,347.88,385.19000000000005,67.46489161037756,3.58,0.0,3.323333333333333,2.136593862514197,49.908,49.924,49.915,0.0166433169771065,410.84,418.68,415.3366666666666,4.00724760070227,0.925,0.939,0.9306666666666666,0.04476978147515723,9.4,6.5,7.999999999999999,1.4525839046333955
2026-07-01 05:30:00,grid_connection_1,445.31,9.04,49.995,414.9,0.894,8.1,5,1,7,2,0,0.9659258262890683,0.25881904510252074,439.85,405.93,398.31666666666666,76.71493292269325,5.32,1.07,5.9799999999999995,2.789193431800671,49.934,49.903,49.94566666666666,0.044657959350320645,416.64,418.53,414.1266666666666,2.976328834879468,0.889,0.978,0.9026666666666667,0.01950213663508104,6.5,8.1,7.999999999999999,1.4525839046333955
2026-07-01 05:45:00,grid_connection_1,385.64,6.5,50.014,421.72,0.955,7.2,5,1,7,2,0,0.9659258262890683,0.25881904510252074,445.31,309.79,423.6000000000001,32.98748399014382,9.04,3.58,6.953333333333333,1.9009822022663279,49.995,49.908,49.980999999999995,0.04179712908805023,414.9,410.84,417.75333333333333,3.5436892264041164,0.894,0.925,0.9126666666666666,0.036746881953893064,8.1,9.4,7.266666666666666,0.8020806277010673
2026-07-01 06:00:00,grid_connection_1,371.26,0.5,50.006,415.9,0.973,7.2,6,1,7,2,0,1.0,6.123233995736766e-17,385.64,439.85,400.7366666666667,39.265540023452175,6.5,5.32,5.346666666666667,4.385263200006738,50.014,49.934,50.004999999999995,0.009539392014376327,421.72,416.64,417.50666666666666,3.6829517147707485,0.955,0.889,0.9406666666666667,0.04140450861118034,7.2,6.5,7.499999999999999,0.5196152422706667
2026-07-01 06:15:00,grid_connection_1,340.04,16.3,49.933,422.35,0.904,8.1,6,1,7,2,0,1.0,6.123233995736766e-17,371.26,445.31,365.6466666666667,23.31248878462614,0.5,9.04,7.766666666666666,7.975796720913425,50.006,49.995,49.98433333333333,0.04463556130863244,415.9,414.9,419.99,3.556023059542465,0.973,0.894,0.944,0.03579106033634615,7.2,8.1,7.499999999999999,0.5196152422706629
2026-07-01 06:30:00,grid_connection_1,480.84,7.95,49.991,410.53,0.932,6.5,6,1,7,2,0,1.0,6.123233995736766e-17,340.04,385.64,397.37999999999994,73.94491733716379,16.3,6.5,8.249999999999998,7.90427099737857,49.933,50.014,49.97666666666667,0.03855299383104249,422.35,421.72,416.26,5.918217637093148,0.904,0.955,0.9363333333333334,0.034703506066870525,8.1,7.2,7.266666666666666,0.8020806277010641
2026-07-01 06:45:00,grid_connection_1,482.46,0.0,49.928,413.85,0.958,9.4,6,1,7,2,0,1.0,6.123233995736766e-17,480.84,371.26,434.44666666666666,81.76258394481742,7.95,0.5,8.083333333333332,8.150817954863998,49.991,50.006,49.95066666666667,0.03501904243886748,410.53,415.9,415.57666666666665,6.096239277893719,0.932,0.973,0.9313333333333333,0.027006172134038716,6.5,7.2,7.999999999999999,1.452583904633395
2026-07-01 07:00:00,grid_connection_1,330.18,0.0,50.08,415.77,0.942,8.1,7,1,7,2,0,0.9659258262890683,-0.25881904510252063,482.46,340.04,431.16,87.45499642673357,0.0,16.3,2.649999999999999,4.589934640057522,49.928,49.933,49.99966666666666,0.07636971476532746,413.85,422.35,413.3833333333334,2.650987237490083,0.958,0.904,0.944,0.013114877048602931,9.4,8.1,7.999999999999999,1.452583904633395
2026-07-01 07:15:00,grid_connection_1,430.6,7.65,49.977,412.25,0.882,7.2,7,1,7,2,0,0.9659258262890683,-0.25881904510252063,330.18,480.84,414.41333333333336,77.419672779813,0.0,7.95,2.549999999999999,4.416729559300637,50.08,49.991,49.995,0.077582214456691,415.77,410.53,413.95666666666665,1.7624225751320142,0.942,0.932,0.9273333333333333,0.04006661120351125,8.1,6.5,8.233333333333333,1.1060440015358042
2026-07-01 07:30:00,grid_connection_1,399.28,0.0,50.048,414.94,0.911,7.2,7,1,7,2,0,0.9659258262890683,-0.25881904510252063,430.6,482.46,386.68666666666667,51.380814837187195,7.65,0.0,2.549999999999999,4.416729559300637,49.977,49.928,50.035,0.052716221412441436,412.25,413.85,414.32,1.8400815199336653,0.882,0.958,0.9116666666666666,0.030005555041247956,7.2,9.4,7.499999999999999,0.5196152422706651
2026-07-01 07:45:00,grid_connection_1,345.16,11.93,49.905,419.69,0.977,8.1,7,1,7,2,0,0.9659258262890683,-0.25881904510252063,399.28,330.18,391.68,43.22404886171565,0.0,0.0,6.526666666666666,6.043809505050051,50.048,50.08,49.97666666666667,0.0715005827482369,414.94,415.77,415.6266666666667,3.7672315210687293,0.911,0.942,0.9233333333333333,0.04868606919164194,7.2,8.1,7.499999999999999,0.5196152422706629
2026-07-01 08:00:00,grid_connection_1,360.66,21.52,50.064,410.28,0.887,9.4,8,1,7,2,0,0.8660254037844387,-0.4999999999999998,345.16,430.6,368.3666666666666,27.8709191332707,11.93,7.65,11.149999999999999,10.781182680949248,49.905,49.977,50.00566666666666,0.08754617829087868,419.69,412.25,414.96999999999997,4.705071731653088,0.977,0.882,0.9249999999999999,0.04660472079092426,8.1,7.2,8.233333333333333,1.1060440015358035
2026-07-01 08:15:00,grid_connection_1,430.61,23.56,50.073,422.95,0.893,8.1,8,1,7,2,0,0.8660254037844387,-0.4999999999999998,360.66,399.28,378.81,45.524636187453304,21.52,0.0,19.00333333333333,6.2100268383746435,50.064,50.048,50.014,0.09450396817068168,410.28,414.94,417.63999999999993,6.579065283153774,0.887,0.911,0.9189999999999999,0.05031898250163665,9.4,7.2,8.533333333333331,0.7505553499465127
2026-07-01 08:30:00,grid_connection_1,470.59,9.28,49.875,411.04,0.925,7.2,8,1,7,2,0,0.8660254037844387,-0.4999999999999998,430.61,345.16,420.61999999999995,55.6417226548566,23.56,11.93,18.119999999999997,7.723315350288375,50.073,49.905,50.004,0.11180787092152884,422.95,419.69,414.75666666666666,7.105802793023069,0.893,0.977,0.9016666666666667,0.020428737928060325,8.1,8.1,8.233333333333333,1.1060440015358044
2026-07-01 08:45:00,grid_connection_1,376.67,0.0,49.907,414.22,0.915,6.5,8,1,7,2,0,0.8660254037844387,-0.4999999999999998,470.59,360.66,425.95666666666665,47.13259735398971,9.28,21.52,10.946666666666664,11.868097292040257,49.875,50.064,49.951666666666675,0.1062889144423708,411.04,410.28,416.07,6.166757656986369,0.925,0.887,0.911,0.01637070554374571,7.2,9.4,7.266666666666666,0.8020806277010695
2026-07-01 09:00:00,grid_connection_1,526.75,0.0,50.032,410.13,0.905,7.2,9,1,7,2,0,0.7071067811865476,-0.7071067811865475,376.67,430.61,458.00333333333333,75.82756578799898,0.0,23.56,3.093333333333332,5.357810498079716,49.907,50.073,49.937999999999995,0.08296384754821523,414.22,422.95,411.7966666666666,2.147424814361689,0.915,0.893,0.915,0.010000000000001103,6.5,8.1,6.966666666666666,0.40414518843275166
2026-07-01 09:15:00,grid_connection_1,491.81,0.0,50.0,413.14,0.957,6.5,9,1,7,2,0,0.7071067811865476,-0.7071067811865475,526.75,470.59,465.07666666666665,78.53028035944678,0.0,9.28,0.0,0.0,50.032,49.875,49.97966666666667,0.06493329911021925,410.13,411.04,412.49666666666667,2.1195361127699264,0.905,0.925,0.9256666666666667,0.027592269448766624,7.2,7.2,6.733333333333332,0.404145188432754
2026-07-01 09:30:00,grid_connection_1,356.87,4.99,49.894,412.42,0.928,9.4,9,1,7,2,0,0.7071067811865476,-0.7071067811865475,491.81,376.67,458.4766666666667,89.71140915922187,0.0,0.0,1.6633333333333322,2.880977843256233,50.0,49.907,49.97533333333333,0.07223111056419802,413.14,414.22,411.8966666666667,1.571761220203698,0.957,0.915,0.93,0.026057628441590798,6.5,6.5,7.699999999999999,1.5132745950421576
2026-07-01 09:45:00,grid_connection_1,429.89,7.54,49.901,412.58,0.921,9.4,9,1,7,2,0,0.7071067811865476,-0.7071067811865475,356.87,526.75,426.19,67.54604651643197,4.99,0.0,4.176666666666666,3.8352357598110363,49.894,50.032,49.93166666666667,0.05928181283781983,412.42,410.13,412.7133333333333,0.37806525010333725,0.928,0.905,0.9353333333333333,0.01908751773629376,9.4,7.2,8.433333333333332,1.6743157806499145
2026-07-01 10:00:00,grid_connection_1,360.59,17.27,49.991,413.36,0.907,8.1,10,1,7,2,0,0.49999999999999994,-0.8660254037844387,429.89,491.81,382.45,41.126327334202934,7.54,0.0,9.933333333333332,6.480403794003374,49.901,50.0,49.928666666666665,0.054095594398604466,412.58,413.14,412.7866666666667,0.5029247790034295,0.921,0.957,0.9186666666666667,0.0106926766215643,9.4,6.5,8.966666666666667,0.7505553499465139
2026-07-01 10:15:00,grid_connection_1,535.32,1.26,50.065,421.72,0.888,8.1,10,1,7,2,0,0.49999999999999994,-0.8660254037844387,360.59,356.87,441.93333333333334,87.98536601806762,17.27,4.99,8.69,8.066715564590089,49.991,49.894,49.98566666666667,0.08212997828647445,413.36,412.42,415.8866666666666,5.066846488037056,0.907,0.928,0.9053333333333334,0.016563010998407363,8.1,9.4,8.533333333333333,0.7505553499465139
2026-07-01 10:30:00,grid_connection_1,567.85,25.85,49.888,413.67,0.973,7.2,10,1,7,2,0,0.49999999999999994,-0.8660254037844387,535.32,429.89,487.9200000000001,111.4641058816693,1.26,7.54,14.793333333333331,12.480682406556674,50.065,49.901,49.98133333333333,0.08889506922961075,421.72,412.58,416.25,4.739694082955114,0.888,0.921,0.9226666666666666,0.04461315202194684,8.1,9.4,7.799999999999998,0.5196152422706629
2026-07-01 10:45:00,grid_connection_1,445.53,0.0,49.959,413.6,0.916,6.5,10,1,7,2,0,0.49999999999999994,-0.8660254037844387,567.85,360.59,516.2333333333332,63.35433081750057,25.85,17.27,9.036666666666667,14.574396499798315,49.888,49.991,49.970666666666666,0.08907487487129824,413.67,413.36,416.33,4.668008140524135,0.973,0.907,0.9256666666666667,0.04331666346030516,7.2,8.1,7.266666666666666,0.8020806277010643
2026-07-01 11:00:00,grid_connection_1,572.35,9.13,49.943,419.7,0.886,7.2,11,1,7,2,0,0.258819045102521,-0.9659258262890682,445.53,535.32,528.5766666666667,71.95570952560537,0.0,1.26,11.659999999999998,13.109397392710315,49.959,50.065,49.93,0.0372424488991421,413.6,421.72,415.6566666666667,3.5018042968351693,0.916,0.888,0.9250000000000002,0.044192759587968734,6.5,8.1,6.966666666666666,0.40414518843273833
2026-07-01 11:15:00,grid_connection_1,475.26,20.67,49.904,415.3,0.929,9.4,11,1,7,2,0,0.258819045102521,-0.9659258262890682,572.35,567.85,497.7133333333333,66.32452211160899,9.13,25.85,9.933333333333332,10.358389514462825,49.943,49.888,49.935333333333325,0.028290163190377682,419.7,413.67,416.2,3.1480152477393673,0.886,0.973,0.9103333333333333,0.022052966542697935,7.2,7.2,7.699999999999999,1.513274595042156
2026-07-01 11:30:00,grid_connection_1,427.82,16.06,49.862,423.45,0.987,6.5,11,1,7,2,0,0.258819045102521,-0.9659258262890682,475.26,445.53,491.81,73.6726346752984,20.67,0.0,15.286666666666667,5.808737671244359,49.904,49.959,49.903,0.040509258201121154,415.3,413.6,419.48333333333335,4.079317753415434,0.929,0.916,0.934,0.05068530358989667,9.4,6.5,7.699999999999999,1.513274595042156
2026-07-01 11:45:00,grid_connection_1,468.58,0.0,49.892,421.9,0.888,6.5,11,1,7,2,0,0.258819045102521,-0.9659258262890682,427.82,572.35,457.21999999999997,25.67928347910033,16.06,9.13,12.24333333333333,10.850688150220398,49.862,49.943,49.886,0.021633307652911705,423.45,419.7,420.2166666666667,4.3279132770112,0.987,0.886,0.9346666666666668,0.04974267115197299,6.5,7.2,7.466666666666666,1.6743157806499152
2026-07-01 12:00:00,grid_connection_1,411.6,7.83,50.051,423.26,0.935,8.1,12,1,7,2,0,1.2246467991473532e-16,-1.0,468.58,475.26,436.0,29.35752714381789,0.0,20.67,7.963333333333331,8.030830177094606,49.892,49.904,49.935,0.10157263410980627,421.9,415.3,422.87000000000006,0.8453993139309878,0.888,0.929,0.9366666666666666,0.049521039299809964,6.5,9.4,7.033333333333331,0.923760430703401
2026-07-01 12:15:00,grid_connection_1,456.85,0.0,49.961,420.2,0.952,9.4,12,1,7,2,0,1.2246467991473532e-16,-1.0,411.6,427.82,445.67666666666673,30.08841360612641,7.83,16.06,2.6099999999999977,4.520652607754778,50.051,49.862,49.967999999999996,0.07973079706113488,423.26,423.45,421.78666666666663,1.5331449159583534,0.935,0.987,0.9249999999999999,0.03315116890850163,8.1,6.5,7.999999999999999,1.452583904633395
2026-07-01 12:30:00,grid_connection_1,449.29,10.33,50.078,422.39,0.984,8.1,12,1,7,2,0,1.2246467991473532e-16,-1.0,456.85,468.58,439.24666666666667,24.23926635303422,0.0,0.0,6.053333333333331,5.389307314797829,49.961,49.892,50.03,0.061261733570007144,420.2,421.9,421.95,1.5767371372538623,0.952,0.888,0.957,0.02487971060924883,9.4,6.5,8.533333333333331,0.7505553499465139
2026-07-01 12:45:00,grid_connection_1,428.54,0.0,49.972,410.26,0.982,7.2,12,1,7,2,0,1.2246467991473532e-16,-1.0,449.29,411.6,444.8933333333334,14.658172919342121,10.33,7.83,3.443333333333331,5.96402828072884,50.078,50.051,50.00366666666667,0.06460908088911572,422.39,423.26,417.6166666666666,6.464474714416588,0.984,0.935,0.9726666666666667,0.017925772879663616,8.1,8.1,8.233333333333333,1.1060440015358042
2026-07-01 13:00:00,grid_connection_1,471.94,0.0,49.97,420.29,0.94,6.5,13,1,7,2,0,-0.2588190451025208,-0.9659258262890683,428.54,456.85,449.92333333333335,21.706930536889175,0.0,0.0,3.443333333333331,5.96402828072884,49.972,49.961,50.00666666666667,0.06178457196854406,410.26,420.2,417.6466666666667,6.482640922751426,0.982,0.952,0.9686666666666666,0.02484619353811143,7.2,9.4,7.266666666666666,0.8020806277010659
2026-07-01 13:15:00,grid_connection_1,431.74,19.74,50.068,420.97,0.962,8.1,13,1,7,2,0,-0.2588190451025208,-0.9659258262890683,471.94,449.29,444.0733333333333,24.186221973126237,0.0,10.33,6.579999999999997,11.396894313803212,49.97,50.078,50.00333333333333,0.05601190349681072,420.29,422.39,417.17333333333335,5.996768574268302,0.94,0.984,0.9613333333333333,0.021007935008784197,6.5,8.1,7.266666666666666,0.8020806277010659
2026-07-01 13:30:00,grid_connection_1,379.22,15.85,49.953,420.22,0.977,7.2,13,1,7,2,0,-0.2588190451025208,-0.9659258262890683,431.74,428.54,427.6333333333334,46.496216333518376,19.74,0.0,11.86333333333333,10.456435020279777,50.068,49.972,49.99699999999999,0.062072538211376226,420.97,410.26,420.49333333333334,0.41428653529831505,0.962,0.982,0.9596666666666667,0.018610033136276346,8.1,7.2,7.266666666666666,0.8020806277010659
2026-07-01 13:45:00,grid_connection_1,365.81,0.0,49.881,411.1,0.928,9.4,13,1,7,2,0,-0.2588190451025208,-0.9659258262890683,379.22,471.94,392.25666666666666,34.84475905115946,15.85,0.0,11.86333333333333,10.456435020279777,49.953,49.97,49.96733333333333,0.09432037602414596,420.22,420.29,417.43,5.494752041721099,0.977,0.94,0.9556666666666667,0.025106440076866854,7.2,6.5,8.233333333333333,1.1060440015358042
2026-07-01 14:00:00,grid_connection_1,381.66,0.0,49.94,411.96,0.885,7.2,14,1,7,2,0,-0.4999999999999997,-0.8660254037844388,365.81,431.74,375.56333333333333,8.534285754142882,0.0,19.74,5.2833333333333306,9.15100176665557,49.881,50.068,49.92466666666667,0.038370995990940675,411.1,420.97,414.4266666666667,5.035566833369739,0.928,0.962,0.93,0.046032597145935716,9.4,8.1,7.933333333333331,1.2701705922171769
2026-07-01 14:15:00,grid_connection_1,386.15,23.34,50.011,419.24,0.914,7.2,14,1,7,2,0,-0.4999999999999997,-0.8660254037844388,381.66,379.22,377.8733333333333,10.685646135511162,0.0,15.85,7.779999999999998,13.475355282885864,49.94,49.953,49.943999999999996,0.06509224224132608,411.96,420.22,414.09999999999997,4.472091233416419,0.885,0.977,0.9090000000000001,0.021931712199462258,7.2,7.2,7.933333333333333,1.2701705922171769
2026-07-01 14:30:00,grid_connection_1,427.48,23.17,49.885,418.79,0.946,9.4,14,1,7,2,0,-0.4999999999999997,-0.8660254037844388,386.15,365.81,398.43,25.25800665135753,23.34,0.0,15.50333333333333,13.426549569168294,50.011,49.881,49.94533333333334,0.06316908526595141,419.24,411.1,416.66333333333336,4.079415807849462,0.914,0.928,0.915,0.030512292604785256,7.2,9.4,7.933333333333331,1.2701705922171767
2026-07-01 14:45:00,grid_connection_1,348.24,1.19,50.073,414.51,0.951,7.2,14,1,7,2,0,-0.4999999999999997,-0.8660254037844388,427.48,381.66,387.28999999999996,39.63229869689655,23.17,0.0,15.899999999999999,12.7395172592999,49.885,49.94,49.989666666666665,0.09579839942992992,418.79,411.96,417.5133333333333,2.610676796030394,0.946,0.885,0.9369999999999999,0.020074859899884907,9.4,7.2,7.933333333333331,1.2701705922171767
