timestamp,system_id,state_of_charge_percent,battery_power_kw,voltage_v,current_a,temperature_c,mode,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,state_of_charge_percent_lag1,state_of_charge_percent_lag3,state_of_charge_percent_rolling_mean3,state_of_charge_percent_rolling_std3,battery_power_kw_lag1,battery_power_kw_lag3,battery_power_kw_rolling_mean3,battery_power_kw_rolling_std3,voltage_v_lag1,voltage_v_lag3,voltage_v_rolling_mean3,voltage_v_rolling_std3,current_a_lag1,current_a_lag3,current_a_rolling_mean3,current_a_rolling_std3,temperature_c_lag1,temperature_c_lag3,temperature_c_rolling_mean3,temperature_c_rolling_std3
2026-07-01 02:30:00,battery_storage_1,63.94,0.11,683.95,0.16,29.99,charging,2,1,7,2,0,0.49999999999999994,0.8660254037844387,63.94,62.64,63.839999999999996,0.17320508075675825,25.14,7.29,36.11,42.5589109353141,691.1,685.28,689.18,4.582324737510455,36.43,10.56,52.333333333333336,61.68227162915886,29.56,30.5,30.363333333333333,1.0414573122952908
2026-07-01 02:45:00,battery_storage_1,63.87,-6.08,689.1,-8.82,30.34,discharging,2,1,7,2,0,0.49999999999999994,0.8660254037844387,63.94,63.64,63.916666666666664,0.04041451884327397,0.11,83.08,6.390000000000001,16.53030247757125,683.95,692.49,688.0500000000001,3.6888345042845194,0.16,120.41,9.256666666666666,23.957308557793706,29.99,31.54,29.963333333333335,0.39068316233660166
2026-07-01 03:00:00,battery_storage_1,63.92,4.89,688.13,7.08,29.99,charging,3,1,7,2,0,0.7071067811865476,0.7071067811865476,63.87,63.94,63.91,0.03605551275464044,-6.08,25.14,-0.36000000000000004,5.500081817573097,689.1,691.1,687.0600000000001,2.736658546475926,-8.82,36.43,-0.5266666666666667,7.972210065805802,30.34,29.56,30.106666666666666,0.20207259421635515
2026-07-01 03:15:00,battery_storage_1,63.9,-1.87,682.86,-2.71,30.18,discharging,3,1,7,2,0,0.7071067811865476,0.7071067811865476,63.92,63.94,63.89666666666667,0.025166114784242122,4.89,0.11,-1.0200000000000002,5.534175638701593,688.13,683.95,686.6966666666667,3.357861422592224,7.08,0.16,-1.4833333333333334,8.020662898622241,29.99,29.99,30.17,0.17521415467933613
2026-07-01 03:30:00,battery_storage_1,63.21,-57.64,691.76,-83.53,31.55,discharging,3,1,7,2,0,0.7071067811865476,0.7071067811865476,63.9,63.87,63.67666666666667,0.40426888741695016,-1.87,-6.08,-18.206666666666667,34.31712740503394,682.86,689.1,687.5833333333334,4.475112661524085,-2.71,-8.82,-26.386666666666667,49.72908035881355,30.18,30.34,30.573333333333334,0.8511364951248016
2026-07-01 03:45:00,battery_storage_1,63.22,0.97,695.3,1.4,31.39,charging,3,1,7,2,0,0.7071067811865476,0.7071067811865476,63.21,63.92,63.443333333333335,0.39551653989858004,-57.64,4.89,-19.513333333333335,33.049182037280914,691.76,688.13,689.9733333333334,6.409565767923232,-83.53,7.08,-28.279999999999998,47.892012904032356,31.55,29.99,31.040000000000003,0.7490660852021015
2026-07-01 04:00:00,battery_storage_1,64.28,88.03,686.06,127.59,33.9,charging,4,1,7,2,0,0.8660254037844386,0.5000000000000001,63.22,63.9,63.57,0.6148983655857337,0.97,-1.87,10.453333333333333,73.29657177067241,695.3,682.86,691.04,4.6618880295434515,1.4,-2.71,15.153333333333336,106.22984153868128,31.39,30.18,32.28,1.405240192991938
2026-07-01 04:15:00,battery_storage_1,64.16,-9.85,686.04,-14.27,29.63,discharging,4,1,7,2,0,0.8660254037844386,0.5000000000000001,64.28,63.21,63.88666666666666,0.5804595880277337,88.03,-57.64,26.383333333333336,53.66098893361295,686.06,691.76,689.1333333333333,5.340499352432629,127.59,-83.53,38.24,77.77502234008038,33.9,31.55,31.640000000000004,2.145949673221627
2026-07-01 04:30:00,battery_storage_1,64.77,50.45,683.49,73.12,32.1,charging,4,1,7,2,0,0.8660254037844386,0.5000000000000001,64.16,63.22,64.40333333333332,0.32316146634973475,-9.85,0.97,42.876666666666665,49.3775266020214,686.04,695.3,685.1966666666666,1.4780505178553238,-14.27,1.4,62.14666666666667,71.56378576719747,29.63,31.39,31.87666666666667,2.143742832835447
2026-07-01 04:45:00,battery_storage_1,64.49,-23.08,687.57,-33.45,31.26,discharging,4,1,7,2,0,0.8660254037844386,0.5000000000000001,64.77,64.28,64.47333333333333,0.30534133905075866,50.45,88.03,5.840000000000001,39.195628582789666,683.49,686.06,685.6999999999999,2.0611404610068065,73.12,127.59,8.466666666666669,56.80676221483967,32.1,33.9,30.99666666666667,1.255879505897496
2026-07-01 05:00:00,battery_storage_1,64.8,25.66,691.2,37.18,30.61,charging,5,1,7,2,0,0.9659258262890683,0.25881904510252074,64.49,64.16,64.68666666666667,0.17097758137636207,-23.08,-9.85,17.676666666666666,37.409429738146656,687.57,686.04,687.4200000000001,3.857188094972778,-33.45,-14.27,25.616666666666664,54.217840544726016,31.26,29.63,31.323333333333338,0.7470162871941554
2026-07-01 05:15:00,battery_storage_1,65.34,45.09,691.68,65.35,31.16,charging,5,1,7,2,0,0.9659258262890683,0.25881904510252074,64.8,64.77,64.87666666666667,0.4301550108197121,25.66,50.45,15.89,35.119466112115056,691.2,683.49,690.1500000000001,2.247198255606267,37.18,73.12,23.02666666666666,50.8979138406805,30.61,32.1,31.01,0.34999999999999964
2026-07-01 05:30:00,battery_storage_1,65.6,21.6,695.37,31.3,31.9,charging,5,1,7,2,0,0.9659258262890683,0.25881904510252074,65.34,64.49,65.24666666666667,0.408084958474685,45.09,-23.08,30.78333333333333,12.55513573536069,691.68,687.57,692.75,2.281644144033031,65.35,-33.45,44.60999999999999,18.200392852903,31.16,31.26,31.22333333333333,0.6473278406907421
2026-07-01 05:45:00,battery_storage_1,66.48,73.62,692.19,106.7,31.41,charging,5,1,7,2,0,0.9659258262890683,0.25881904510252074,65.6,64.8,65.80666666666666,0.5974389787528566,21.6,25.66,46.77,26.05066026034652,695.37,691.2,693.0799999999999,1.9995249435804205,31.3,37.18,67.78333333333332,37.75885105949777,31.9,30.61,31.49,0.37643060449439275
2026-07-01 06:00:00,battery_storage_1,66.78,25.22,695.39,36.54,32.18,charging,6,1,7,2,0,1.0,6.123233995736766e-17,66.48,65.34,66.28666666666666,0.6132971003789589,73.62,45.09,40.14666666666667,29.045208440177028,692.19,691.68,694.3166666666667,1.841774506646598,106.7,65.35,58.18,42.10115437847284,31.41,31.16,31.83,0.3897435053981362
2026-07-01 06:15:00,battery_storage_1,66.35,-35.71,683.8,-51.75,31.08,discharging,6,1,7,2,0,1.0,6.123233995736766e-17,66.78,65.6,66.53666666666666,0.22052966542673086,25.22,21.6,21.043333333333333,54.784538268870456,695.39,695.37,690.46,5.985540911229401,36.54,31.3,30.49666666666666,79.39768279574244,32.18,31.9,31.55666666666666,0.5644761583391729
2026-07-01 06:30:00,battery_storage_1,65.53,-68.54,695.82,-99.34,32.33,discharging,6,1,7,2,0,1.0,6.123233995736766e-17,66.35,66.48,66.22,0.6350590523722199,-35.71,73.62,-26.343333333333334,47.57662486277618,683.8,692.19,691.6700000000001,6.819010192102723,-51.75,106.7,-38.18333333333334,68.9484186427313,31.08,31.41,31.863333333333333,0.6825198409814635
2026-07-01 06:45:00,battery_storage_1,66.14,50.52,684.49,73.21,30.62,charging,6,1,7,2,0,1.0,6.123233995736766e-17,65.53,66.78,66.00666666666666,0.4259499188088236,-68.54,25.22,-17.910000000000004,61.49350290884394,695.82,695.39,688.0366666666667,6.749387626543256,-99.34,36.54,-25.960000000000004,89.11912645442617,32.33,32.18,31.34333333333333,0.8848917071220288
2026-07-01 07:00:00,battery_storage_1,65.59,-45.6,695.08,-66.09,30.68,discharging,7,1,7,2,0,0.9659258262890683,-0.25881904510252063,66.14,66.35,65.75333333333333,0.3362043029666088,50.52,-35.71,-21.20666666666667,63.16721406974771,684.49,683.8,691.7966666666666,6.3385671356651,73.21,-51.75,-30.74000000000001,91.54557608098823,30.62,31.08,31.209999999999997,0.9704122835166502
2026-07-01 07:15:00,battery_storage_1,65.31,-23.08,697.41,-33.45,31.9,discharging,7,1,7,2,0,0.9659258262890683,-0.25881904510252063,65.59,65.53,65.68,0.42225584661426957,-45.6,-68.54,-6.053333333333335,50.271205807433454,695.08,695.82,692.3266666666667,6.8860172330116205,-66.09,-99.34,-8.776666666666676,72.85398090244168,30.68,32.33,31.066666666666663,0.7223111056416956
2026-07-01 07:30:00,battery_storage_1,66.36,87.32,688.59,126.55,33.86,charging,7,1,7,2,0,0.9659258262890683,-0.25881904510252063,65.31,66.14,65.75333333333334,0.5437217425607141,-23.08,50.52,6.2133333333333285,71.13723450720677,697.41,684.49,693.6933333333333,4.57058347843383,-33.45,73.21,9.003333333333325,103.09828579240946,31.9,30.62,32.14666666666666,1.6042859263028437
2026-07-01 07:45:00,battery_storage_1,65.5,-71.67,687.1,-103.87,31.62,discharging,7,1,7,2,0,0.9659258262890683,-0.25881904510252063,66.36,65.59,65.72333333333334,0.559493818851703,87.32,-45.6,-2.4766666666666737,81.47286685353185,688.59,695.08,691.0333333333334,5.572381298272173,126.55,-66.09,-3.5900000000000083,118.07649554420222,33.86,30.68,32.46,1.220491704191409
2026-07-01 08:00:00,battery_storage_1,65.77,22.5,697.18,32.61,29.94,charging,8,1,7,2,0,0.8660254037844387,-0.4999999999999998,65.5,65.31,65.87666666666667,0.43981056528152346,-71.67,-23.08,12.716666666666661,79.94523271173416,687.1,697.41,690.9566666666666,5.440811826679322,-103.87,-33.45,18.429999999999993,115.8626272790325,31.62,31.9,31.80666666666666,1.966655367199183
2026-07-01 08:15:00,battery_storage_1,65.58,-16.28,682.62,-23.6,31.31,discharging,8,1,7,2,0,0.8660254037844387,-0.4999999999999998,65.77,66.36,65.61666666666666,0.1386842937512276,22.5,87.32,-21.816666666666674,47.328513956528695,697.18,688.59,688.9666666666666,7.457327492696997,32.61,126.55,-31.620000000000005,68.59254988699578,29.94,33.86,30.956666666666663,0.8939985085744395
2026-07-01 08:30:00,battery_storage_1,65.8,19.03,689.65,27.58,30.67,charging,8,1,7,2,0,0.8660254037844387,-0.4999999999999998,65.58,65.5,65.71666666666665,0.11930353445420652,-16.28,-71.67,8.416666666666664,21.458197345847378,682.62,687.1,689.8166666666666,7.281430720217983,-23.6,-103.87,12.19666666666666,31.10267244680654,31.31,31.62,30.639999999999997,0.6854925236645363
2026-07-01 08:45:00,battery_storage_1,66.73,76.83,686.4,111.35,32.07,charging,8,1,7,2,0,0.8660254037844387,-0.4999999999999998,65.8,65.77,66.03666666666668,0.6104370019365093,19.03,22.5,26.52666666666666,47.00551066984946,689.65,697.18,686.2233333333334,3.518328201480972,27.58,32.61,38.44333333333333,68.12770826421023,30.67,29.94,31.349999999999994,0.7008566187174121
2026-07-01 09:00:00,battery_storage_1,66.44,-23.85,692.66,-34.57,31.21,discharging,9,1,7,2,0,0.7071067811865476,-0.7071067811865475,66.73,65.58,66.32333333333334,0.4758501164581137,76.83,-16.28,24.00333333333333,50.52391644887925,686.4,682.62,689.57,3.1307666792658724,111.35,-23.6,34.78666666666666,73.22645446376151,32.07,31.31,31.316666666666663,0.7060689295906853
2026-07-01 09:15:00,battery_storage_1,67.03,48.83,690.14,70.77,32.13,charging,9,1,7,2,0,0.7071067811865476,-0.7071067811865475,66.44,65.8,66.73333333333333,0.2950141239553774,-23.85,19.03,33.93666666666667,51.96608637691827,692.66,689.65,689.7333333333332,3.149751312934836,-34.57,27.58,49.18333333333333,75.31699498342547,31.21,30.67,31.803333333333327,0.514716750585557
2026-07-01 09:30:00,battery_storage_1,66.86,-13.55,697.64,-19.64,31.55,discharging,9,1,7,2,0,0.7071067811865476,-0.7071067811865475,67.03,66.73,66.77666666666666,0.3036994127968555,48.83,76.83,3.8099999999999987,39.327125498820756,690.14,686.4,693.48,3.816647743766737,70.77,111.35,5.519999999999996,56.99910613334217,32.13,32.07,31.629999999999995,0.465188133984538
2026-07-01 09:45:00,battery_storage_1,66.53,-28.08,689.82,-40.69,30.98,discharging,9,1,7,2,0,0.7071067811865476,-0.7071067811865475,66.86,66.44,66.80666666666667,0.2542308662085521,-13.55,-23.85,2.400000000000001,40.860603275037406,697.64,692.66,692.5333333333334,4.425396404090076,-19.64,-34.57,3.479999999999997,59.21768063678284,31.55,31.21,31.55333333333333,0.5750072463311651
2026-07-01 10:00:00,battery_storage_1,66.49,-2.75,682.67,-3.99,28.73,discharging,10,1,7,2,0,0.49999999999999994,-0.8660254037844387,66.53,67.03,66.62666666666667,0.2030599254731684,-28.08,48.83,-14.793333333333331,12.710689726892511,689.82,690.14,690.0433333333334,7.48749846967163,-40.69,70.77,-21.44,18.41609350541002,30.98,32.13,30.419999999999998,1.4910734388352547
2026-07-01 10:15:00,battery_storage_1,66.05,-37.11,683.89,-53.78,30.7,discharging,10,1,7,2,0,0.49999999999999994,-0.8660254037844387,66.49,66.86,66.35666666666667,0.26633312473891535,-2.75,-13.55,-22.646666666666665,17.812726723703218,682.67,697.64,685.46,3.8248267934646134,-3.99,-19.64,-32.82,25.81111582245148,28.73,31.55,30.136666666666667,1.2262272763779638
2026-07-01 10:30:00,battery_storage_1,67.0,79.02,693.03,114.52,31.47,charging,10,1,7,2,0,0.49999999999999994,-0.8660254037844387,66.05,66.53,66.51333333333334,0.47542963026422874,-37.11,-28.08,13.053333333333333,59.65612486017953,683.89,689.82,686.5300000000001,5.662119744406963,-53.78,-40.69,18.91666666666666,86.45668877150766,30.7,30.98,30.299999999999994,1.4131171218267744
2026-07-01 10:45:00,battery_storage_1,66.3,-57.69,686.19,-83.61,30.62,discharging,10,1,7,2,0,0.49999999999999994,-0.8660254037844387,67.0,66.49,66.45,0.49244289008965736,79.02,-2.75,-5.260000000000001,73.71039885931968,693.03,682.67,687.7033333333333,4.754212167471615,114.52,-3.99,-7.6233333333333375,106.82557106485946,31.47,28.73,30.929999999999993,0.4693612681080527
2026-07-01 11:00:00,battery_storage_1,66.86,46.5,685.2,67.38,31.64,charging,11,1,7,2,0,0.258819045102521,-0.9659258262890682,66.3,66.05,66.72000000000001,0.37040518354880986,-57.69,-37.11,22.61,71.41747055167941,686.19,683.89,688.14,4.263695580127785,-83.61,-53.78,32.76333333333333,103.50173637834942,30.62,30.7,31.24333333333333,0.5464735431229405
2026-07-01 11:15:00,battery_storage_1,66.38,-40.62,697.19,-58.86,30.58,discharging,11,1,7,2,0,0.258819045102521,-0.9659258262890682,66.86,67.0,66.51333333333334,0.30287511177575954,46.5,79.02,-17.27,55.882071364615655,685.2,693.03,689.5266666666666,6.655075757144582,67.38,114.52,-25.03,80.98053284586368,31.64,31.47,30.946666666666662,0.600777274314978
2026-07-01 11:30:00,battery_storage_1,67.25,72.99,692.71,105.78,31.16,charging,11,1,7,2,0,0.258819045102521,-0.9659258262890682,66.38,66.3,66.83,0.435775171389808,-40.62,-57.69,26.290000000000003,59.440231325256434,697.19,686.19,691.7000000000002,6.058473405074727,-58.86,-83.61,38.1,86.13693284532486,30.58,30.62,31.12666666666666,0.5307855813163538
2026-07-01 11:45:00,battery_storage_1,66.49,-63.24,692.97,-91.66,30.77,discharging,11,1,7,2,0,0.258819045102521,-0.9659258262890682,67.25,66.86,66.70666666666666,0.473743953347334,72.99,46.5,-10.290000000000004,73.0040060544625,692.71,685.2,694.29,2.51483597874597,105.78,67.38,-14.913333333333332,105.80227092710884,31.16,31.64,30.83666666666666,0.2956912804485986
2026-07-01 12:00:00,battery_storage_1,66.67,14.45,687.71,20.94,30.3,charging,12,1,7,2,0,1.2246467991473532e-16,-1.0,66.49,66.38,66.80333333333334,0.3971565602292775,-63.24,-40.62,8.066666666666661,68.33895984965918,692.97,697.19,691.1300000000001,2.9646584963528704,-91.66,-58.86,11.686666666666667,99.04471986599457,30.77,30.58,30.74333333333333,0.4306197084822391
2026-07-01 12:15:00,battery_storage_1,67.34,56.58,695.61,82.0,31.23,charging,12,1,7,2,0,1.2246467991473532e-16,-1.0,66.67,67.25,66.83333333333333,0.4479211240086263,14.45,72.99,2.596666666666664,60.78309167304119,687.71,692.71,692.0966666666667,4.021757493102962,20.94,105.78,3.7600000000000002,88.09547774999581,30.3,31.16,30.766666666666662,0.46500896048713863
2026-07-01 12:30:00,battery_storage_1,68.05,58.87,684.48,85.32,33.24,charging,12,1,7,2,0,1.2246467991473532e-16,-1.0,67.34,66.49,67.35333333333334,0.6900966115937032,56.58,-63.24,43.300000000000004,25.011055555493783,695.61,692.97,689.2666666666668,5.725961345776924,82.0,-91.66,62.75333333333333,36.24943769678837,31.23,30.77,31.59,1.50269757436419
2026-07-01 12:45:00,battery_storage_1,68.5,37.61,684.8,54.51,32.4,charging,12,1,7,2,0,1.2246467991473532e-16,-1.0,68.05,66.67,67.96333333333332,0.584836159392595,58.87,14.45,51.02,11.669708651033089,684.48,687.71,688.2966666666666,6.335553119762495,85.32,20.94,73.94333333333333,16.91142907424863,33.24,30.3,32.29,1.0095048291117974
2026-07-01 13:00:00,battery_storage_1,67.67,-68.96,682.52,-99.94,33.56,discharging,13,1,7,2,0,-0.2588190451025208,-0.9659258262890683,68.5,67.34,68.07333333333334,0.4154916766110671,37.61,56.58,9.173333333333332,68.49533001112798,684.8,695.61,683.9333333333333,1.2343959386415784,54.51,82.0,13.296666666666662,99.26842918739744,32.4,31.23,33.06666666666666,0.599110451697678
2026-07-01 13:15:00,battery_storage_1,67.5,-14.56,694.12,-21.09,31.76,discharging,13,1,7,2,0,-0.2588190451025208,-0.9659258262890683,67.67,68.05,67.89,0.5350700888666428,-68.96,58.87,-15.303333333333335,53.28888846029094,682.52,684.48,687.1466666666665,6.145741072753785,-99.94,85.32,-22.173333333333336,77.23069877537908,33.56,33.24,32.57333333333333,0.9124326459160577
2026-07-01 13:30:00,battery_storage_1,66.98,-43.21,688.37,-62.62,30.13,discharging,13,1,7,2,0,-0.2588190451025208,-0.9659258262890683,67.5,68.5,67.38333333333334,0.3594903800286265,-14.56,37.61,-42.24333333333334,27.212879916196474,694.12,684.8,688.3366666666667,5.8000718386354375,-21.09,54.51,-61.21666666666666,39.44372742697296,31.76,32.4,31.816666666666663,1.7157019943257494
2026-07-01 13:45:00,battery_storage_1,66.86,-10.27,684.78,-14.89,29.03,discharging,13,1,7,2,0,-0.2588190451025208,-0.9659258262890683,66.98,67.67,67.11333333333334,0.3401960219243388,-43.21,-68.96,-22.680000000000003,17.908425391418326,688.37,682.52,689.09,4.711443515526636,-62.62,-99.94,-32.86666666666667,25.952950378200537,30.13,33.56,30.30666666666666,1.3735477178945386
2026-07-01 14:00:00,battery_storage_1,66.04,-68.53,696.79,-99.32,33.58,discharging,14,1,7,2,0,-0.4999999999999997,-0.8660254037844388,66.86,67.5,66.62666666666668,0.5115988011451759,-10.27,-14.56,-40.67,29.212935490977216,684.78,694.12,689.98,6.164746547912333,-14.89,-21.09,-58.94333333333333,42.33491033808078,29.03,31.76,30.913333333333327,2.3739910137431677
2026-07-01 14:15:00,battery_storage_1,66.69,54.33,690.65,78.73,32.57,charging,14,1,7,2,0,-0.4999999999999997,-0.8660254037844388,66.04,66.98,66.53,0.43278170016747897,-68.53,-43.21,-8.156666666666672,61.457257775899265,696.79,688.37,690.7400000000001,6.005505807173657,-99.32,-62.62,-11.826666666666663,89.06451949757175,33.58,30.13,31.72666666666666,2.3893583518035433
2026-07-01 14:30:00,battery_storage_1,67.2,42.3,692.77,61.3,32.79,charging,14,1,7,2,0,-0.4999999999999997,-0.8660254037844388,66.69,66.86,66.64333333333333,0.5814063409812292,54.33,-10.27,9.366666666666664,67.72811996012683,690.65,684.78,693.4033333333333,3.1186108018359278,78.73,-14.89,13.570000000000002,98.15327452510184,32.57,29.03,32.98,0.5311308689956507
2026-07-01 14:45:00,battery_storage_1,66.41,-65.4,697.98,-94.78,32.13,discharging,14,1,7,2,0,-0.4999999999999997,-0.8660254037844388,67.2,66.04,66.76666666666667,0.4005413004088078,42.3,-68.53,10.409999999999997,65.92834974424886,692.77,696.79,693.7999999999998,3.7719888653062696,61.3,-99.32,15.083333333333334,95.54274034866981,32.79,33.58,32.49666666666666,0.3360555509635084
2026-07-01 15:00:00,battery_storage_1,67.41,83.05,688.18,120.37,32.45,charging,15,1,7,2,0,-0.7071067811865471,-0.7071067811865479,66.41,66.69,67.00666666666666,0.5272886622459847,-65.4,54.33,19.98333333333333,76.69990764879273,697.98,690.65,692.9766666666666,4.9032676179593,-94.78,78.73,28.963333333333335,111.1603599910208,32.13,32.57,32.45666666666667,0.3300505011863876
2026-07-01 15:15:00,battery_storage_1,67.02,-32.21,683.73,-46.68,31.35,discharging,15,1,7,2,0,-0.7071067811865471,-0.7071067811865479,67.41,67.2,66.94666666666667,0.5040171954736888,83.05,42.3,-4.853333333333336,77.91431853859298,688.18,692.77,689.9633333333333,7.290461805217092,120.37,61.3,-7.0299999999999985,112.92241805770901,32.45,32.79,31.976666666666663,0.5658032638058657
2026-07-01 15:30:00,battery_storage_1,66.25,-64.48,682.27,-93.45,32.68,discharging,15,1,7,2,0,-0.7071067811865471,-0.7071067811865479,67.02,66.41,66.89333333333333,0.5902824182822715,-32.21,-65.4,-4.5466666666666695,77.55785088134749,683.73,697.98,684.7266666666666,3.0784790617009343,-46.68,-94.78,-6.586666666666669,112.40709334082676,31.35,32.13,32.16,0.7108445681019457
2026-07-01 15:45:00,battery_storage_1,65.94,-25.75,693.07,-37.32,29.92,discharging,15,1,7,2,0,-0.7071067811865471,-0.7071067811865479,66.25,67.41,66.40333333333332,0.5560875230871615,-64.48,83.05,-40.81333333333333,20.74888511061094,682.27,688.18,686.3566666666667,5.859567674609708,-93.45,120.37,-59.15,30.071080792016854,32.68,32.45,31.316666666666663,1.380301899344252
2026-07-01 16:00:00,battery_storage_1,66.79,71.28,687.02,103.3,32.36,charging,16,1,7,2,0,-0.8660254037844385,-0.5000000000000004,65.94,67.02,66.32666666666667,0.4301550108196165,-25.75,-32.21,-6.316666666666673,69.93522169360253,693.07,683.73,687.4533333333334,5.4130244164727985,-37.32,-46.68,-9.156666666666675,101.35344411184721,29.92,31.35,31.653333333333325,1.50961363710499
2026-07-01 16:15:00,battery_storage_1,67.07,23.22,691.56,33.65,30.78,charging,16,1,7,2,0,-0.8660254037844385,-0.5000000000000004,66.79,66.25,66.60000000000001,0.5884725991920553,71.28,-64.48,22.916666666666668,48.51571120094331,687.02,682.27,690.5500000000001,3.1489204499312917,103.3,-93.45,33.21,70.31103256246492,32.36,32.68,31.019999999999996,1.2375782803524014
2026-07-01 16:30:00,battery_storage_1,66.72,-29.05,687.16,-42.1,31.67,discharging,16,1,7,2,0,-0.8660254037844385,-0.5000000000000004,67.07,65.94,66.86,0.18520259177403886,23.22,-25.75,21.816666666666666,50.17971934291119,691.56,693.07,688.5799999999999,2.5817048630694157,33.65,-37.32,31.61666666666666,72.72132309944129,30.78,29.92,31.603333333333328,0.7921068951431728
2026-07-01 16:45:00,battery_storage_1,67.29,47.6,684.47,68.99,31.2,charging,16,1,7,2,0,-0.8660254037844385,-0.5000000000000004,66.72,66.79,67.02666666666666,0.28746014216432614,-29.05,71.28,13.923333333333332,39.16154533893339,687.16,687.02,687.73,3.579203822080613,-42.1,103.3,20.179999999999996,56.756741449804885,31.67,32.36,31.216666666666665,0.4452340208624538
