timestamp,system_id,units_per_hour,machine_load_kw,motor_temperature_c,vibration_mm_s,status,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,units_per_hour_lag1,units_per_hour_lag3,units_per_hour_rolling_mean3,units_per_hour_rolling_std3,machine_load_kw_lag1,machine_load_kw_lag3,machine_load_kw_rolling_mean3,machine_load_kw_rolling_std3,motor_temperature_c_lag1,motor_temperature_c_lag3,motor_temperature_c_rolling_mean3,motor_temperature_c_rolling_std3,vibration_mm_s_lag1,vibration_mm_s_lag3,vibration_mm_s_rolling_mean3,vibration_mm_s_rolling_std3
2026-07-01 08:15:00,production_line_b,79.55,75.09,47.68,1.607,running,8,1,7,2,0,0.8660254037844387,-0.4999999999999998,66.4,64.21,69.19000000000001,9.28489633760128,88.94,74.83,85.40333333333335,9.077336246572072,49.25,48.87,49.080000000000005,1.3232157798333255,1.09,1.591,1.54,0.4205222942960327
2026-07-01 08:30:00,production_line_b,83.31,104.37,50.16,1.177,running,8,1,7,2,0,0.8660254037844387,-0.4999999999999998,79.55,61.62,76.42,8.878890696477894,75.09,92.18,89.46666666666668,14.647103240345192,47.68,50.31,49.03,1.2545517127643295,1.607,1.923,1.2913333333333332,0.2768146190744475
2026-07-01 08:45:00,production_line_b,88.66,81.76,49.28,2.506,running,8,1,7,2,0,0.8660254037844387,-0.4999999999999998,83.31,66.4,83.84,4.578067277793291,104.37,88.94,87.07333333333334,15.346114600553815,50.16,49.25,49.04,1.2572986916401019,1.177,1.09,1.7633333333333334,0.678152146154042
2026-07-01 09:00:00,production_line_b,70.82,108.69,51.71,1.29,running,9,1,7,2,0,0.7071067811865476,-0.7071067811865475,88.66,79.55,80.93,9.155036865026913,81.76,75.09,98.27333333333333,14.463168163764445,49.28,47.68,50.383333333333326,1.2302980668655836,2.506,1.607,1.6576666666666666,0.7368475645161165
2026-07-01 09:15:00,production_line_b,87.14,81.82,50.65,1.21,running,9,1,7,2,0,0.7071067811865476,-0.7071067811865475,70.82,83.31,82.20666666666666,9.890385904166486,108.69,104.37,90.75666666666666,15.530751216001454,51.71,50.16,50.54666666666666,1.2182911529405378,1.29,1.177,1.6686666666666667,0.7262543172562437
2026-07-01 09:30:00,production_line_b,67.78,95.02,50.59,1.25,running,9,1,7,2,0,0.7071067811865476,-0.7071067811865475,87.14,88.66,75.24666666666667,10.411480842480353,81.82,81.76,95.17666666666666,13.435685071232133,50.65,49.28,50.98333333333333,0.6300264544708949,1.21,2.506,1.25,0.03999999999997975
2026-07-01 09:45:00,production_line_b,84.13,91.63,49.32,2.869,running,9,1,7,2,0,0.7071067811865476,-0.7071067811865475,67.78,70.82,79.68333333333334,10.41787086372907,95.02,108.69,89.49,6.855268047275581,50.59,51.71,50.18666666666667,0.7511546667186448,1.25,1.29,1.7763333333333335,0.9464884221866283
2026-07-01 10:00:00,production_line_b,87.84,111.56,53.12,2.228,running,10,1,7,2,0,0.49999999999999994,-0.8660254037844387,84.13,87.14,79.91666666666667,10.673098581636689,91.63,81.82,99.40333333333332,10.66355631735161,49.32,50.65,51.01,1.9345025200293258,2.869,1.21,2.115666666666667,0.8153246797033277
2026-07-01 10:15:00,production_line_b,89.2,116.51,52.07,3.218,running,10,1,7,2,0,0.49999999999999994,-0.8660254037844387,87.84,67.78,87.05666666666667,2.6242014658434116,111.56,95.02,106.56666666666668,13.170179700115273,53.12,50.59,51.50333333333333,1.9623540285415169,2.228,1.25,2.771666666666667,0.502125814247122
2026-07-01 10:30:00,production_line_b,83.2,86.64,48.84,1.317,running,10,1,7,2,0,0.49999999999999994,-0.8660254037844387,89.2,84.13,86.74666666666667,3.145875606780207,116.51,91.63,104.90333333333335,16.008986018275134,52.07,49.32,51.343333333333334,2.230612770817276,3.218,2.869,2.2543333333333337,0.9507735447167922
2026-07-01 10:45:00,production_line_b,85.22,84.39,48.64,2.688,running,10,1,7,2,0,0.49999999999999994,-0.8660254037844387,83.2,87.84,85.87333333333333,3.0528893418096263,86.64,111.56,95.84666666666668,17.930299309641494,48.84,53.12,49.85,1.925175316691936,1.317,2.228,2.4076666666666666,0.9810149506166227
2026-07-01 11:00:00,production_line_b,76.64,89.25,49.11,2.438,running,11,1,7,2,0,0.258819045102521,-0.9659258262890682,85.22,89.2,81.68666666666668,4.485725508023773,84.39,116.51,86.75999999999999,2.43222120704474,48.64,52.07,48.86333333333334,0.23586719427105435,2.688,3.218,2.1476666666666664,0.7301577455134842
2026-07-01 11:15:00,production_line_b,81.48,92.67,50.05,3.034,running,11,1,7,2,0,0.258819045102521,-0.9659258262890682,76.64,83.2,81.11333333333334,4.301736083645204,89.25,86.64,88.77,4.160817227420337,49.11,48.84,49.26666666666667,0.7179368588763707,2.438,1.317,2.72,0.29928581657005016
2026-07-01 11:30:00,production_line_b,77.58,89.85,50.47,3.346,running,11,1,7,2,0,0.258819045102521,-0.9659258262890682,81.48,85.22,78.56666666666668,2.566424230974949,92.67,84.39,90.58999999999999,1.8261434773854932,50.05,48.64,49.876666666666665,0.6963715483369742,3.034,2.688,2.9393333333333334,0.4613429671441146
2026-07-01 11:45:00,production_line_b,88.23,119.98,52.97,2.345,running,11,1,7,2,0,0.258819045102521,-0.9659258262890682,77.58,76.64,82.43,5.388181511419397,89.85,89.25,100.83333333333333,16.64134109179093,50.47,49.11,51.163333333333334,1.578649211615154,3.346,2.438,2.908333333333333,0.5121956006579278
2026-07-01 12:00:00,production_line_b,72.08,104.16,51.44,1.764,running,12,1,7,2,0,1.2246467991473532e-16,-1.0,88.23,81.48,79.29666666666667,8.210714544626144,119.98,92.67,104.66333333333334,15.071304964512159,52.97,50.05,51.626666666666665,1.260409986208104,2.345,3.034,2.4850000000000003,0.8002380895708483
2026-07-01 12:15:00,production_line_b,76.84,92.12,51.63,2.654,running,12,1,7,2,0,1.2246467991473532e-16,-1.0,72.08,77.58,79.05,8.29871676827219,104.16,89.85,105.42,13.972673330468844,51.44,50.47,52.01333333333333,0.8339264555901119,1.764,3.346,2.2543333333333333,0.45187424504316853
2026-07-01 12:30:00,production_line_b,90.71,117.42,52.82,1.323,running,12,1,7,2,0,1.2246467991473532e-16,-1.0,76.84,88.23,79.87666666666667,9.67911325139525,92.12,119.98,104.56666666666666,12.654901553679853,51.63,52.97,51.96333333333333,0.7479527614315554,2.654,2.345,1.9136666666666666,0.6780046705837152
2026-07-01 12:45:00,production_line_b,100.53,87.05,49.03,2.099,running,12,1,7,2,0,1.2246467991473532e-16,-1.0,90.71,72.08,89.36000000000001,11.902558548480284,117.42,104.16,98.86333333333334,16.269254234086137,52.82,51.44,51.160000000000004,1.9382208336512627,1.323,1.764,2.0253333333333337,0.668550920523884
2026-07-01 13:00:00,production_line_b,87.71,100.24,51.43,2.519,running,13,1,7,2,0,-0.2588190451025208,-0.9659258262890683,100.53,76.84,92.98333333333333,6.7055300561054985,87.05,92.12,101.57,15.2286210800583,49.03,51.63,51.093333333333334,1.9172984465995722,2.099,2.654,1.9803333333333335,0.6067662921861534
2026-07-01 13:15:00,production_line_b,100.45,117.09,53.35,1.153,running,13,1,7,2,0,-0.2588190451025208,-0.9659258262890683,87.71,90.71,96.23,7.37864486203264,100.24,117.42,101.46,15.057114597425235,51.43,52.82,51.27,2.1644398813549435,2.519,1.323,1.9236666666666666,0.6996751627243405
2026-07-01 13:30:00,production_line_b,78.77,113.0,53.15,2.569,running,13,1,7,2,0,-0.2588190451025208,-0.9659258262890683,100.45,100.53,88.97666666666667,10.895362928022841,117.09,87.05,110.11,8.78889640398581,53.35,49.03,52.64333333333334,1.0555251457606754,1.153,2.099,2.0803333333333334,0.803483250188411
2026-07-01 13:45:00,production_line_b,76.76,86.95,48.67,2.952,running,13,1,7,2,0,-0.2588190451025208,-0.9659258262890683,78.77,87.71,85.32666666666667,13.135693104413438,113.0,100.24,105.67999999999999,16.34905807684331,53.15,51.43,51.72333333333333,2.646154442456659,2.569,2.519,2.2246666666666663,0.9476414582178921
2026-07-01 14:00:00,production_line_b,79.44,99.23,50.51,2.848,running,14,1,7,2,0,-0.4999999999999997,-0.8660254037844388,76.76,100.45,78.32333333333334,1.3947162196430072,86.95,117.09,99.72666666666667,13.032100112158817,48.67,53.35,50.776666666666664,2.2518732942448456,2.952,1.153,2.7896666666666667,0.1980513401452643
2026-07-01 14:15:00,production_line_b,95.57,109.56,51.76,1.003,running,14,1,7,2,0,-0.4999999999999997,-0.8660254037844388,79.44,78.77,83.92333333333335,10.174931613201863,99.23,113.0,98.58,11.31900614011658,50.51,53.15,50.31333333333333,1.5543594607854208,2.848,2.569,2.2676666666666665,1.0964672057719433
2026-07-01 14:30:00,production_line_b,86.28,109.21,52.91,1.232,running,14,1,7,2,0,-0.4999999999999997,-0.8660254037844388,95.57,76.76,87.09666666666668,8.095951663228632,109.56,86.95,106.0,5.865603123293939,51.76,48.67,51.72666666666667,1.2003471720019783,1.003,2.952,1.6943333333333335,1.0056442379556156
2026-07-01 14:45:00,production_line_b,80.02,92.74,49.62,0.841,running,14,1,7,2,0,-0.4999999999999997,-0.8660254037844388,86.28,79.44,87.29,7.824046267756928,109.21,99.23,103.83666666666666,9.611588491676562,52.91,50.51,51.43,1.6696406799068524,1.232,2.848,1.0253333333333332,0.19645440522759486
2026-07-01 15:00:00,production_line_b,93.37,80.4,48.14,2.25,running,15,1,7,2,0,-0.7071067811865471,-0.7071067811865479,80.02,95.57,86.55666666666667,6.679298865400066,92.74,109.56,94.11666666666666,14.454253122639395,49.62,51.76,50.223333333333336,2.4415637065891103,0.841,1.003,1.4409999999999998,0.7273795432922185
2026-07-01 15:15:00,production_line_b,84.36,100.37,49.69,1.072,running,15,1,7,2,0,-0.7071067811865471,-0.7071067811865479,93.37,86.28,85.91666666666667,6.80977483719797,80.4,109.21,91.17,10.077147413826888,48.14,52.91,49.15,0.8753856293085034,2.25,1.232,1.3876666666666668,0.755681370243656
2026-07-01 15:30:00,production_line_b,80.59,81.03,47.86,1.857,running,15,1,7,2,0,-0.7071067811865471,-0.7071067811865479,84.36,80.02,86.10666666666668,6.566599830455227,100.37,92.74,87.26666666666667,11.352190684327494,49.69,49.62,48.56333333333333,0.9857146307797144,1.072,0.841,1.726333333333333,0.599771901086847
2026-07-01 15:45:00,production_line_b,81.76,98.91,51.75,2.915,running,15,1,7,2,0,-0.7071067811865471,-0.7071067811865479,80.59,93.37,82.23666666666668,1.929671820112154,81.03,80.4,93.43666666666667,10.769258717912345,47.86,48.14,49.76666666666667,1.9461329176942594,1.857,2.25,1.9479999999999997,0.9248637737526527
2026-07-01 16:00:00,production_line_b,72.57,75.97,50.18,2.554,running,16,1,7,2,0,-0.8660254037844385,-0.5000000000000004,81.76,84.36,78.30666666666667,5.0024227463635595,98.91,100.37,85.30333333333334,12.052258432896798,51.75,49.69,49.93,1.9570130301047652,2.915,1.072,2.4419999999999997,0.5378187427005494
2026-07-01 16:15:00,production_line_b,75.55,98.81,51.2,1.598,running,16,1,7,2,0,-0.8660254037844385,-0.5000000000000004,72.57,80.59,76.62666666666667,4.688649414632724,75.97,81.03,91.23,13.215642246973774,50.18,47.86,51.04333333333333,0.7966387721754095,2.554,1.857,2.3556666666666666,0.6805323896283945
2026-07-01 16:30:00,production_line_b,78.81,80.59,49.32,1.312,running,16,1,7,2,0,-0.8660254037844385,-0.5000000000000004,75.55,81.76,75.64333333333333,3.121046832928968,98.81,98.91,85.12333333333333,12.075998233410434,51.2,51.75,50.23333333333333,0.9411340676721698,1.598,2.915,1.8213333333333328,0.6504224268376141
2026-07-01 16:45:00,production_line_b,66.39,92.36,51.34,1.89,running,16,1,7,2,0,-0.8660254037844385,-0.5000000000000004,78.81,72.57,73.58333333333334,6.439327086997237,80.59,75.97,90.58666666666666,9.238540649546952,49.32,50.18,50.620000000000005,1.1280070921762073,1.312,2.554,1.5999999999999996,0.28900519026480787
2026-07-01 17:00:00,production_line_b,64.35,76.91,50.13,1.43,running,17,1,7,2,0,-0.9659258262890683,-0.25881904510252063,66.39,75.55,69.85000000000001,7.826340140832356,92.36,98.81,83.28666666666666,8.070293261916333,51.34,51.2,50.26333333333334,1.0165792312127786,1.89,1.598,1.5439999999999998,0.3053981008454336
2026-07-01 17:15:00,production_line_b,74.91,91.37,51.5,1.954,running,17,1,7,2,0,-0.9659258262890683,-0.25881904510252063,64.35,78.81,68.55,5.60157120815259,76.91,80.59,86.88,8.64845072830958,50.13,49.32,50.99,0.749066085201974,1.43,1.312,1.7579999999999998,0.28585310913124273
2026-07-01 17:30:00,production_line_b,57.99,80.06,48.63,0.755,running,17,1,7,2,0,-0.9659258262890683,-0.25881904510252063,74.91,66.39,65.75,8.546437854451673,91.37,92.36,82.78,7.604058127079184,51.5,51.34,50.086666666666666,1.4354906246064996,1.954,1.89,1.3796666666666664,0.6010826343634714
2026-07-01 17:45:00,production_line_b,64.24,85.57,50.72,1.92,running,17,1,7,2,0,-0.9659258262890683,-0.25881904510252063,57.99,64.35,65.71333333333334,8.555678426246388,80.06,76.91,85.66666666666667,5.655619624173105,48.63,50.13,50.28333333333334,1.4839923629632175,0.755,1.43,1.543,0.6826397292862448
2026-07-01 18:00:00,production_line_b,63.43,73.7,49.3,2.042,running,18,1,7,2,0,-1.0,-1.8369701987210297e-16,64.24,74.91,61.88666666666666,3.398828229454767,85.57,91.37,79.77666666666666,5.9400701454892335,50.72,51.5,49.550000000000004,1.0671925786847636,1.92,1.954,1.572333333333333,0.710455018515128
2026-07-01 18:15:00,production_line_b,49.1,69.85,49.29,1.521,running,18,1,7,2,0,-1.0,-1.8369701987210297e-16,63.43,57.99,58.923333333333325,8.516891060318851,73.7,80.06,76.37333333333333,8.193877795850561,49.3,48.63,49.77,0.822739326882966,2.042,0.755,1.8276666666666663,0.2724964831577308
2026-07-01 18:30:00,production_line_b,55.37,56.81,47.24,1.028,running,18,1,7,2,0,-1.0,-1.8369701987210297e-16,49.1,64.24,55.96666666666667,7.183608656750435,69.85,85.57,66.78666666666668,8.851894335865847,49.29,50.72,48.60999999999999,1.1864653387266892,1.521,1.92,1.530333333333333,0.5070644272016435
2026-07-01 18:45:00,production_line_b,47.06,59.72,46.86,2.115,running,18,1,7,2,0,-1.0,-1.8369701987210297e-16,55.37,63.43,50.51,4.3307158761580675,56.81,73.7,62.126666666666665,6.84502982705951,47.24,49.3,47.79666666666666,1.3071470205501654,1.028,2.042,1.5546666666666666,0.5442814835481096
2026-07-01 19:00:00,production_line_b,47.18,55.08,48.07,0.555,running,19,1,7,2,0,-0.9659258262890684,0.2588190451025203,47.06,49.1,49.870000000000005,4.763517607819632,59.72,69.85,57.20333333333334,2.3448738416671686,46.86,49.29,47.39000000000001,0.6187891401760715,2.115,1.521,1.2326666666666666,0.7998852000964455
2026-07-01 19:15:00,production_line_b,50.16,58.75,46.19,1.617,running,19,1,7,2,0,-0.9659258262890684,0.2588190451025203,47.18,55.37,48.13333333333333,1.7561700752892275,55.08,56.81,57.85,2.447427220572974,48.07,47.24,47.04,0.9528378665858348,0.555,1.028,1.4289999999999996,0.796811144500375
2026-07-01 19:30:00,production_line_b,50.33,69.43,48.79,0.949,running,19,1,7,2,0,-0.9659258262890684,0.2588190451025203,50.16,47.06,49.223333333333336,1.771618845390043,58.75,59.72,61.086666666666666,7.454906661611171,46.19,46.86,47.68333333333334,1.3424355974620097,1.617,2.115,1.040333333333333,0.5368587647913837
2026-07-01 19:45:00,production_line_b,53.1,54.93,47.29,1.9,running,19,1,7,2,0,-0.9659258262890684,0.2588190451025203,50.33,47.18,51.196666666666665,1.650525168951005,69.43,55.08,61.03666666666667,7.515592680110773,48.79,48.07,47.42333333333334,1.3051181300300676,0.949,0.555,1.4886666666666664,0.4883158131100516
2026-07-01 20:00:00,production_line_b,41.12,46.89,46.45,1.179,running,20,1,7,2,0,-0.8660254037844386,0.5000000000000001,53.1,50.16,48.18333333333334,6.271860436373037,54.93,58.75,57.083333333333336,11.423245306537677,47.29,46.19,47.51,1.1854113210189279,1.9,1.617,1.3426666666666662,0.49617570812498535
2026-07-01 20:15:00,production_line_b,41.96,56.84,45.69,1.577,running,20,1,7,2,0,-0.8660254037844386,0.5000000000000001,41.12,50.33,45.39333333333334,6.687371182560598,46.89,69.43,52.88666666666666,5.280344054447157,46.45,48.79,46.47666666666667,0.8003332639177081,1.179,0.949,1.5519999999999996,0.3611495535093427
2026-07-01 20:30:00,production_line_b,42.19,54.27,46.06,0.992,running,20,1,7,2,0,-0.8660254037844386,0.5000000000000001,41.96,53.1,41.75666666666667,0.5632347053783885,56.84,54.93,52.666666666666664,5.165136332502316,45.69,47.29,46.06666666666667,0.3800438571180605,1.577,1.9,1.2493333333333332,0.2987747200372391
