timestamp,system_id,ambient_temperature_c,humidity_percent,wind_speed_m_s,cloud_cover_percent,global_irradiance_w_m2,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,ambient_temperature_c_lag1,ambient_temperature_c_lag3,ambient_temperature_c_rolling_mean3,ambient_temperature_c_rolling_std3,humidity_percent_lag1,humidity_percent_lag3,humidity_percent_rolling_mean3,humidity_percent_rolling_std3,wind_speed_m_s_lag1,wind_speed_m_s_lag3,wind_speed_m_s_rolling_mean3,wind_speed_m_s_rolling_std3,cloud_cover_percent_lag1,cloud_cover_percent_lag3,cloud_cover_percent_rolling_mean3,cloud_cover_percent_rolling_std3,global_irradiance_w_m2_lag1,global_irradiance_w_m2_lag3,global_irradiance_w_m2_rolling_mean3,global_irradiance_w_m2_rolling_std3
2026-07-01 04:00:00,weather_station_1,0.39771283354510834,0.4314171883893003,0.5699797160243407,0.37568114588198664,0.30406490499926997,4,1,7,2,0,0.9330127018922193,0.75,0.4269377382465058,0.2071156289707754,0.2634194831013916,0.595501035367887,0.8110415480933413,0.6118383608423454,0.5993059808124106,0.8126699899695857,0.4056795131845841,0.8113590263691686,0.5367231638418078,0.2490436113293007,0.8402615600186828,0.2919196637085474,0.617064801372575,0.5147263706388518,0.20918931319999165,0.23204788620768765,0.25510830546547153,0.3720285912952499
2026-07-01 04:15:00,weather_station_1,0.4383735705209659,0.5156516789982932,0.8174442190669371,0.6560797135295033,0.17571485181554633,4,1,7,2,0,0.9330127018922193,0.75,0.39771283354510834,0.14866581956797997,0.376739562624254,0.05085057917024183,0.4314171883893003,0.5327262379055213,0.5931822820983874,0.8246375481047802,0.5699797160243407,0.6855983772819474,0.6101694915254238,0.3745166474693925,0.37568114588198664,0.3783278841662775,0.7347894945228985,0.437848110879938,0.30406490499926997,0.25407220472605163,0.2279723512289546,0.5315441927508292
2026-07-01 04:30:00,weather_station_1,0.29351969504447295,0.5543540125213435,0.5720081135902637,0.8088120815818154,0.33762279183264854,4,1,7,2,0,0.9330127018922193,0.75,0.4383735705209659,0.4269377382465058,0.3245526838966204,0.2726821712462616,0.5156516789982932,0.8110415480933413,0.501122678097571,0.2391071009069634,0.8174442190669371,0.4056795131845841,0.7028248587570621,0.2521111547289215,0.6560797135295033,0.8402615600186828,0.7214596806123796,0.4051289888537478,0.17571485181554633,0.20918931319999165,0.27245018093043744,0.6890470289631172
2026-07-01 04:45:00,weather_station_1,0.33418043202033054,0.5685828116107001,0.7910750507099393,0.7382842908298303,0.41641812835005315,4,1,7,2,0,0.9330127018922193,0.75,0.29351969504447295,0.39771283354510834,0.29970178926441404,0.2726821712462627,0.5543540125213435,0.4314171883893003,0.5503163911002242,0.08697507544907009,0.5720081135902637,0.5699797160243407,0.8259887005649716,0.237881373083696,0.8088120815818154,0.37568114588198664,0.8751484756499937,0.07661083198175896,0.33762279183264854,0.30406490499926997,0.31135925345429066,0.9999999999999999
2026-07-01 05:00:00,weather_station_1,0.45870393900889495,0.5617529880478087,0.5902636916835702,0.9059629456640198,0.36367238826203935,5,1,7,2,0,0.9829629131445342,0.6294095225512604,0.33418043202033054,0.4383735705209659,0.30765407554671986,0.31954689548661114,0.5685828116107001,0.5156516789982932,0.5668503776280871,0.0,0.7910750507099393,0.8174442190669371,0.6994350282485876,0.21304547219907116,0.7382842908298303,0.6560797135295033,0.9810611059786196,0.09438620706485591,0.41641812835005315,0.17571485181554633,0.37645087431654517,0.3109796251960878
2026-07-01 05:15:00,weather_station_1,0.5298602287166454,0.4234490608992605,0.40973630831643,0.1472832009964191,0.35351533985442257,5,1,7,2,0,0.9829629131445342,0.6294095225512604,0.45870393900889495,0.29351969504447295,0.4000994035785288,0.3731155696639497,0.5617529880478087,0.5543540125213435,0.5199020208205747,0.3207571365335759,0.5902636916835702,0.5720081135902637,0.6090395480225986,0.3434035142449089,0.9059629456640198,0.8088120815818154,0.7006730896133038,0.8153426218436465,0.36367238826203935,0.33762279183264854,0.38195462654657597,0.25778247248800923
2026-07-01 05:30:00,weather_station_1,0.3595933926302415,0.7319294251565172,0.592292089249493,0.9484664486999844,0.395290633407721,5,1,7,2,0,0.9829629131445342,0.6294095225512604,0.5298602287166454,0.33418043202033054,0.4100397614314115,0.31726832213440676,0.4234490608992605,0.5685828116107001,0.5784854051847312,0.6322719024706901,0.40973630831643,0.7910750507099393,0.49830508474576296,0.18152633779733712,0.1472832009964191,0.7382842908298303,0.7897584796093442,0.9351949945303769,0.35351533985442257,0.41641812835005315,0.3746379585557346,0.15780429414603164
2026-07-01 05:45:00,weather_station_1,0.4993646759847521,0.33523050654524766,0.31643002028397565,0.14323524832632725,0.363442968277473,5,1,7,2,0,0.9829629131445342,0.6294095225512604,0.3595933926302415,0.45870393900889495,0.42594433399602405,0.33904049107004286,0.7319294251565172,0.5617529880478087,0.49724433557868997,0.8629528164042959,0.592292089249493,0.5902636916835702,0.34576271186440677,0.24839085372043268,0.9484664486999844,0.9059629456640198,0.4664774976903789,0.9648763012131681,0.395290633407721,0.36367238826203935,0.37455850806422486,0.15812165638041645
2026-07-01 06:00:00,weather_station_1,0.5997458703939009,0.2988047808764942,0.8377281947261666,0.09621672115833727,0.3931424280976912,6,1,7,2,0,1.0,0.5,0.4993646759847521,0.5298602287166454,0.4532803180914522,0.46213900981847306,0.33523050654524766,0.4234490608992605,0.45254133496631965,1.0,0.31643002028397565,0.40973630831643,0.5841807909604521,0.4753251865617132,0.14323524832632725,0.1472832009964191,0.44483304738022994,1.0000000000000002,0.363442968277473,0.35351533985442257,0.3882817747795248,0.1245321704124962
2026-07-01 06:15:00,weather_station_1,0.5273189326556547,0.4854866249288565,0.44827586206896547,0.7868597228709325,0.5267482845642063,6,1,7,2,0,1.0,0.5,0.5997458703939009,0.3595933926302415,0.5188866799204774,0.17813453890536463,0.2988047808764942,0.7319294251565172,0.3641559501939171,0.39395170932701346,0.8377281947261666,0.592292089249493,0.5039548022598873,0.49463724096584044,0.09621672115833727,0.9484664486999844,0.3763362808499407,0.7863275146578708,0.3931424280976912,0.395290633407721,0.43380690641454367,0.7018469859399998
2026-07-01 06:30:00,weather_station_1,0.5260482846251588,0.3966989186112695,0.5030425963488845,0.990969951735949,0.6070661355246417,6,1,7,2,0,1.0,0.5,0.5273189326556547,0.4993646759847521,0.5293240556660042,0.13843071718533662,0.4854866249288565,0.33523050654524766,0.38620126556440093,0.3700239084257383,0.44827586206896547,0.31643002028397565,0.6079096045197739,0.38120180734990655,0.7868597228709325,0.14323524832632725,0.7356473538339714,0.9767309761178146,0.5267482845642063,0.363442968277473,0.518176105625817,0.877696126468228
2026-07-01 06:45:00,weather_station_1,0.6353240152477762,0.2976664769493458,0.3975659229208925,0.23042192122061336,0.619350532880055,6,1,7,2,0,1.0,0.5,0.5260482846251588,0.5997458703939009,0.5432405566600398,0.22320859623204892,0.3966989186112695,0.2988047808764942,0.38579301898346596,0.3725062590254881,0.5030425963488845,0.8377281947261666,0.3627118644067794,0.083454689161765,0.990969951735949,0.09621672115833727,0.7925300250758875,0.8041111863221295,0.6070661355246417,0.3931424280976912,0.5965142902543138,0.3956714762280371
2026-07-01 07:00:00,weather_station_1,0.42439644218551464,0.16846898121798537,0.3367139959432049,0.10898334111785771,0.5574488497716228,7,1,7,2,0,0.9829629131445342,0.37059047744873974,0.6353240152477762,0.5273189326556547,0.5029821073558649,0.3997027445954952,0.2976664769493458,0.4854866249288565,0.27209634619310075,0.46039963554057783,0.3975659229208925,0.44827586206896547,0.3005649717514124,0.14260802837868075,0.23042192122061336,0.7868597228709325,0.5052131450442128,0.9976609147566385,0.619350532880055,0.5267482845642063,0.6071462105726935,0.24947627221708688
2026-07-01 07:15:00,weather_station_1,0.6874205844980938,0.33693796243597074,0.8377281947261666,0.23820644558617468,0.6104657225686695,7,1,7,2,0,0.9829629131445342,0.37059047744873974,0.42439644218551464,0.5260482846251588,0.5661033797216701,0.5391682236845785,0.16846898121798537,0.3966989186112695,0.2506634006940187,0.3475720723384499,0.3367139959432049,0.5030425963488845,0.48700564971751403,0.4990498932312403,0.10898334111785771,0.990969951735949,0.18615547050283765,0.06749153256674333,0.5574488497716228,0.6070661355246417,0.6083235224014272,0.2552903626472609
2026-07-01 07:30:00,weather_station_1,0.38373570520965705,0.3187250996015938,0.06693711967545635,0.3946753853339561,0.5713391870190001,7,1,7,2,0,0.9829629131445342,0.37059047744873974,0.6874205844980938,0.6353240152477762,0.46769383697813094,0.6447411903360629,0.33693796243597074,0.2976664769493458,0.2582159624413145,0.36607593863741106,0.8377281947261666,0.3975659229208925,0.302824858757062,0.7208246948139945,0.23820644558617468,0.23042192122061336,0.25577405305529904,0.22940848715031337,0.6104657225686695,0.619350532880055,0.591696701360048,0.20540089661951885
2026-07-01 07:45:00,weather_station_1,0.5972045743329102,0.19863403528742207,0.8133874239350913,0.4943172972131402,0.6705946148872712,7,1,7,2,0,0.9829629131445342,0.37059047744873974,0.38373570520965705,0.42439644218551464,0.535288270377734,0.6080146632919006,0.3187250996015938,0.16846898121798537,0.26903449683608915,0.29181715404939007,0.06693711967545635,0.3367139959432049,0.5683615819209039,0.8094003046410847,0.3946753853339561,0.10898334111785771,0.4190972680480402,0.19739001746154639,0.5713391870190001,0.5574488497716228,0.6308802392182071,0.3931889421396285
2026-07-01 08:00:00,weather_station_1,0.7496823379923763,0.13830392714854867,0.15010141987829617,0.7793865794799938,0.7082194923561432,8,1,7,2,0,0.9330127018922194,0.2500000000000001,0.5972045743329102,0.6874205844980938,0.5596421471172963,0.7230213067634608,0.19863403528742207,0.33693796243597074,0.1977954684629517,0.36344971650135405,0.8133874239350913,0.8377281947261666,0.18531073446327684,0.7546178950351048,0.4943172972131402,0.23820644558617468,0.6484756499934012,0.3592260298909546,0.6705946148872712,0.6104657225686695,0.6647333713732656,0.5660634096441546
2026-07-01 08:15:00,weather_station_1,0.5870393900889455,0.4501992031872515,0.40365111561866124,0.2231044683169858,0.7018583018749869,8,1,7,2,0,0.9330127018922194,0.2500000000000001,0.7496823379923763,0.38373570520965705,0.6391650099403581,0.3403594009948792,0.13830392714854867,0.3187250996015938,0.2449479485609305,0.6790970750582921,0.15010141987829617,0.06693711967545635,0.37288135593220295,0.6145155754897019,0.7793865794799938,0.3946753853339561,0.575755576085522,0.5392782751982181,0.7082194923561432,0.5713391870190001,0.7099334782702906,0.14405405466644347
2026-07-01 08:30:00,weather_station_1,0.5540025412960614,0.23562891291974974,0.8052738336713998,0.8928849447298771,0.73873235030346,8,1,7,2,0,0.9330127018922194,0.2500000000000001,0.5870393900889455,0.5972045743329102,0.6222664015904575,0.3966597080027589,0.4501992031872515,0.19863403528742207,0.2582159624413145,0.6539935318472611,0.40365111561866124,0.8133874239350913,0.36836158192090374,0.6063585999530924,0.2231044683169858,0.4943172972131402,0.7446878711891252,0.7234116170428984,0.7018583018749869,0.6705946148872712,0.7335302742486511,0.14048333510123245
2026-07-01 08:45:00,weather_station_1,0.5273189326556547,0.49003984063745065,0.6308316430020284,0.2235715397789195,0.8230754791749222,8,1,7,2,0,0.9330127018922194,0.2500000000000001,0.5540025412960614,0.7496823379923763,0.535288270377734,0.08778229227413983,0.23562891291974974,0.13830392714854867,0.38436415595019335,0.5564606722674988,0.8052738336713998,0.15010141987829617,0.6361581920903953,0.3634228960198994,0.8928849447298771,0.7793865794799938,0.5091065065329288,0.7878791724217261,0.73873235030346,0.7082194923561432,0.7733060794071547,0.4945007017137665
2026-07-01 09:00:00,weather_station_1,0.8869123252858957,0.1730221969265795,0.7139959432048681,0.7487155534796824,0.8999103176423968,9,1,7,2,0,0.8535533905932737,0.14644660940672627,0.5273189326556547,0.5870393900889455,0.6525844930417497,0.7912692233176151,0.49003984063745065,0.4501992031872515,0.2849561134925489,0.6896950920270309,0.6308316430020284,0.40365111561866124,0.8090395480225986,0.14844042461126478,0.2235715397789195,0.2231044683169858,0.7318859707008052,0.7092148267508885,0.8230754791749222,0.7018583018749869,0.8418935218958331,0.6486980696611067
2026-07-01 09:15:00,weather_station_1,0.7039390088945363,0.4109277177006265,0.9533468559837728,0.8374591312470808,0.9082111498112498,9,1,7,2,0,0.8535533905932737,0.14644660940672627,0.8869123252858957,0.5540025412960614,0.711232604373758,0.7064598458076804,0.1730221969265795,0.23562891291974974,0.3478260869565215,0.6772678275257003,0.7139959432048681,0.8052738336713998,0.8915254237288136,0.2994838759037368,0.7487155534796824,0.8928849447298771,0.7083938234129605,0.662257681218935,0.8999103176423968,0.73873235030346,0.9005857668055844,0.36768948666142487
2026-07-01 09:30:00,weather_station_1,0.6848792884371027,0.31644849174729694,0.032454361054766734,0.2920753541958586,0.8887521638475816,9,1,7,2,0,0.8535533905932737,0.14644660940672627,0.7039390088945363,0.5273189326556547,0.7728628230616303,0.42472743468541546,0.4109277177006265,0.49003984063745065,0.2855684833639516,0.4833157031004548,0.9533468559837728,0.6308316430020284,0.5581920903954799,0.8840916412879486,0.8374591312470808,0.2235715397789195,0.7374290616338921,0.5724723605402376,0.9082111498112498,0.8230754791749222,0.9233302756932056,0.05748572922706263
2026-07-01 09:45:00,weather_station_1,0.8780177890724268,0.35571997723392146,0.2129817444219067,0.4617779853650942,0.9473376853609193,9,1,7,2,0,0.8535533905932737,0.14644660940672627,0.6848792884371027,0.8869123252858957,0.7693836978131214,0.40361257248249405,0.31644849174729694,0.1730221969265795,0.35109205960400036,0.1730697229428561,0.032454361054766734,0.7139959432048681,0.2790960451977401,0.9032508536545208,0.2920753541958586,0.7487155534796824,0.6158110069948528,0.5414102261210677,0.8887521638475816,0.8999103176423968,0.9397548591198329,0.22498154804500461
2026-07-01 10:00:00,weather_station_1,0.8627700127064806,0.0,0.6632860040567952,0.0,0.8364444073664671,10,1,7,2,0,0.75,0.06698729810778065,0.8780177890724268,0.7039390088945363,0.8315109343936387,0.40750859692846586,0.35571997723392146,0.4109277177006265,0.20371504388650719,0.8060629521046616,0.2129817444219067,0.9533468559837728,0.11751412429378527,0.5960452737315001,0.4617779853650942,0.8374591312470808,0.26085521974396214,0.43700158092108043,0.9473376853609193,0.9082111498112498,0.9149013008212292,0.43891111028480323
2026-07-01 10:15:00,weather_station_1,0.7013977128335451,0.08480364257256712,0.9837728194726167,0.6691577144636462,0.9669635222224539,10,1,7,2,0,0.75,0.06698729810778065,0.8627700127064806,0.6848792884371027,0.8379721669980125,0.36825344949313427,0.0,0.31644849174729694,0.12063686466625745,0.7664621193005361,0.6632860040567952,0.032454361054766734,0.6474576271186437,0.7134401198738863,0.0,0.2920753541958586,0.42068100831463656,0.6869203123861745,0.8364444073664671,0.8887521638475816,0.9419866956540582,0.5632468134840547
2026-07-01 10:30:00,weather_station_1,0.6442185514612451,0.019351166761525818,0.7160243407707911,0.2505059940837615,0.9412893403132625,10,1,7,2,0,0.75,0.06698729810778065,0.7013977128335451,0.8780177890724268,0.7465208747514911,0.432115917624762,0.08480364257256712,0.35571997723392146,0.0,0.16010741794357292,0.9837728194726167,0.2129817444219067,0.9276836158192089,0.3077753236722131,0.6691577144636462,0.4617779853650942,0.331133694074172,0.6766860986643815,0.9669635222224539,0.9473376853609193,0.9398920917869861,0.5529716905820475
2026-07-01 10:45:00,weather_station_1,0.6518424396442186,0.036994877632328116,0.7139959432048681,0.10929472209248017,0.9737835526727427,10,1,7,2,0,0.75,0.06698729810778065,0.6442185514612451,0.8627700127064806,0.6640159045725653,0.09244637277440144,0.019351166761525818,0.0,0.013268013880383123,0.114739740679428,0.7160243407707911,0.6632860040567952,0.9559322033898302,0.27637495707662413,0.2505059940837615,0.0,0.3774580968721131,0.5690789509089266,0.9412893403132625,0.8364444073664671,0.9874540451134335,0.1189829605442618
2026-07-01 11:00:00,weather_station_1,0.8754764930114356,0.3471826977803074,0.3833671399594321,0.20675696714930716,0.9757857634471395,11,1,7,2,0,0.6294095225512605,0.0170370868554659,0.6518424396442186,0.7013977128335451,0.7321073558648115,0.5065427908225655,0.036994877632328116,0.08480364257256712,0.10736885078587433,0.7604313737734119,0.7139959432048681,0.9837728194726167,0.6214689265536723,0.3447551728428421,0.10929472209248017,0.6691577144636462,0.1814702388808237,0.06708737458677351,0.9737835526727427,0.9669635222224539,0.9905092776505766,0.1375895863589339
2026-07-01 11:15:00,weather_station_1,0.9822109275730622,0.1821286283437682,0.5050709939148073,0.4444963412735482,0.8563413769370345,11,1,7,2,0,0.6294095225512605,0.0170370868554659,0.8754764930114356,0.6442185514612451,0.8643141153081508,0.6601899373597483,0.3471826977803074,0.019351166761525818,0.16574811185956317,0.6352150388697846,0.3833671399594321,0.7160243407707911,0.5039548022598869,0.29906704988421284,0.20675696714930716,0.2505059940837615,0.2636927543882805,0.2967482180160733,0.9757857634471395,0.9412893403132625,0.9610909274761468,0.5466699752194649
2026-07-01 11:30:00,weather_station_1,0.8742058449809402,0.09277177006260695,0.9127789046653145,0.1863615133115367,0.885561140425887,11,1,7,2,0,0.6294095225512605,0.0170370868554659,0.9822109275730622,0.6518424396442186,0.9512922465208744,0.2201807410521286,0.1821286283437682,0.036994877632328116,0.1857521943253717,0.5231214719363251,0.5050709939148073,0.7139959432048681,0.6146892655367232,0.5063773648301563,0.4444963412735482,0.10929472209248017,0.2963573973868287,0.23043355742637744,0.8563413769370345,0.9737835526727427,0.9305386021047157,0.49555348262157106
2026-07-01 11:45:00,weather_station_1,1.0,0.30677290836653404,0.3711967545638945,0.8446208936633971,0.9384320186873005,11,1,7,2,0,0.6294095225512605,0.0170370868554659,0.8742058449809402,0.8754764930114356,1.0,0.2452861011718666,0.09277177006260695,0.3471826977803074,0.17125944070218324,0.43053420372271745,0.9127789046653145,0.3833671399594321,0.6079096045197739,0.5154381114087977,0.1863615133115367,0.20675696714930716,0.5667150587303684,0.6619863316048351,0.885561140425887,0.9757857634471395,0.9176026175325566,0.32320349397235615
2026-07-01 12:00:00,weather_station_1,0.7636594663278271,0.11383039271485496,0.1156186612576065,0.5416472053557527,0.9283166830041504,12,1,7,2,0,0.5000000000000001,0.0,1.0,0.9822109275730622,0.9145129224652093,0.45239293242294415,0.30677290836653404,0.1821286283437682,0.14676464584609095,0.47540756558075636,0.3711967545638945,0.5050709939148073,0.39096045197740115,0.7507878647635222,0.8446208936633971,0.4444963412735482,0.6078923056618715,0.6569492241969,0.9384320186873005,0.8563413769370345,0.9425284035507148,0.21018382107896702
